ID,name,name_eng,rank,kingdom,phylum,class,order,family,genus,genus_eng,family_eng,synonyms
3082774,Barringtonia samoensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Lecythidaceae,Barringtonia,,Brazil-Nut,
3082785,Barringtonia novae-hiberniae,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Lecythidaceae,Barringtonia,,Brazil-Nut,Barringtonia brosimos; Barringtonia oblongifolia
3082849,Barringtonia niedenzuana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Lecythidaceae,Barringtonia,,Brazil-Nut,
3082861,Barringtonia edulis,Cutnut,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Lecythidaceae,Barringtonia,,Brazil-Nut,
3082873,Barringtonia seaturae,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Lecythidaceae,Barringtonia,,Brazil-Nut,
3082920,Barringtonia asiatica,sea putat,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Lecythidaceae,Barringtonia,,Brazil-Nut,Barringtonia littorea
3083492,Dillenia,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Dillenia,,,
3086250,Pisonia,catchbirdtree,GENUS,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Pisonia,,Four O'clock Family,
3086260,Pisonia aculeata,Cockspur,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Pisonia,catchbirdtree,Four O'clock Family,
3086267,Ceodes umbellifera,Birdcatcher Tree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Ceodes,,Four O'clock Family,Pisonia excelsa; Pisonia umbellifera
3086518,Ceriops tagal,spurred mangrove,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Ceriops,,red mangrove,
3086525,Rhizophora,true mangrove,GENUS,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,,red mangrove,
3086526,Rhizophora apiculata,mangrove,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,true mangrove,red mangrove,
3086527,Rhizophora mucronata,True Mangrove,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,true mangrove,red mangrove,
3091756,Wedelia,Weidela,GENUS,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Wedelia,,Aster Family,
3132228,Adenostemma lavenia,Common adenostemma,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Adenostemma,medicineplant,Aster Family,
3152055,Trichospermum,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Trichospermum,,mallow family,
3152056,Trichospermum richii,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Trichospermum,,mallow family,Trichospermum psilocladum
3152078,Grewia,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Grewia,,mallow family,
3152094,Elaeocarpus,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Elaeocarpaceae,Elaeocarpus,,,
3152102,Kleinhovia hospita,guest-tree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Kleinhovia,,mallow family,
3152126,Melochia umbellata,hierba del soldado,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Melochia,broom-wood,mallow family,
3152129,Sterculia,tropical chestnut,GENUS,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sterculia,,mallow family,
3152226,Bombax ceiba,simal,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Bombax,cottontree,mallow family,Bombax malabaricum
3152522,Modiola,bristlemallow,GENUS,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Modiola,,mallow family,
3152542,Hibiscus,Hibiscuses,GENUS,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,,mallow family,
3152559,Hibiscus rosa-sinensis,Hibiscus,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscuses,mallow family,
3152625,Abutilon incanum,shrubby Indian mallow,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abutilon,velvetleaf,mallow family,
3152655,Gossypium tomentosum,mao,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Gossypium,cotton,mallow family,
3152706,Abelmoschus manihot,Bele,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abelmoschus,okra,mallow family,Hibiscus manihot
3152795,Thespesia populnea,Portia Tree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Thespesia,,mallow family,Thespesia macrophylla
3152840,Myristica,nutmeg,GENUS,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Myristicaceae,Myristica,,,
3157162,Xylopia papuana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Xylopia,,Custard-apple Family,
5407273,Annona muricata,Soursop,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Annona L.,,Custard-apple Family,
3169083,Corynocarpus laevigatus,karaka nut,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Corynocarpaceae,Corynocarpus,,,Corynocarpus laevigata
3169645,Ochrosia elliptica,kopsia,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ochrosia,yellowwood,Dogbane Family,Ochrosia parviflora
3169674,Plumeria rubra,red plume,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Plumeria,,Dogbane Family,Plumeria acutifolia
3169757,Cerbera,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cerbera,,Dogbane Family,
3169836,Allamanda cathartica,Buttercup,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Allamanda,,Dogbane Family,
3170437,Hoya,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Hoya,,Dogbane Family,
3172487,Dolichandrone spathacea,mangrove trumpet-tree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Dolichandrone,,bignonia family,
3180037,Decaspermum neoebudicum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Decaspermum,,Myrtle Family,
3181227,Kania eugenioides,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Kania,,Myrtle Family,Metrosideros parviflora
3182474,Syzygium acutangulum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,,Myrtle Family,
3183180,Syzygium samarangense,wax jambu,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,,Myrtle Family,
3183335,Syzygium aqueum,Water Apple,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,,Myrtle Family,
3183534,Syzygium jambos,Malabar Plum,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,,Myrtle Family,Eugenia jambos
3183823,Syzygium tierneyanum,water-cherry,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,,Myrtle Family,Syzygium lauterbachii
3184509,Syzygium malaccense,rose-apple,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,,Myrtle Family,Jambosa malaccensis
3184633,Syzygium maire,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,,Myrtle Family,Eugenia maire
3185442,Metrosideros fulgens,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Metrosideros,lehua,Myrtle Family,
3188706,Pemphis acidula,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Pemphis,,Loosestrife Family,
3189387,Terminalia,tropical almond,GENUS,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,,white mangrove,
3189394,Terminalia catappa,sea-almond,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,tropical almond,white mangrove,
3189556,Garcinia,saptree,GENUS,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Clusiaceae,Garcinia,,,
3190155,Citrus,"lemon, lime, orange",GENUS,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,,rue family,
3190157,Citrus medica,Citron,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,"lemon, lime, orange",rue family,
3190431,Canarium,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Canarium,,Burseras,
3190481,Dysoxylum,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Dysoxylum,,mahogany,
3190515,Xylocarpus,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Xylocarpus,,mahogany,
3190516,Xylocarpus moluccensis,cedar mangrove,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Xylocarpus,,mahogany,
3190517,Xylocarpus granatum,cedar mangrove,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Xylocarpus,,mahogany,Carapa obovata; Xylocarpus obovatus
3190526,Dracontomelon,,GENUS,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Dracontomelon,,Sumac Family,
3190527,Dracontomelon dao,Argus pheasant-tree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Dracontomelon,,Sumac Family,Dracontomelon edule; Dracontomelon mangiferum
3190534,Rhus,Sumacs,GENUS,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Rhus,,Sumac Family,
3190595,Spondias dulcis,yellow-plum,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Spondias,mombin,Sumac Family,Spondias cytherea
3190639,Mangifera altissima,pahutan,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Mangifera,mango,Sumac Family,Mangifera mucronulata
3190640,Mangifera foetida,Horse Mango,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Mangifera,mango,Sumac Family,
3232791,Nastus,,GENUS,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Nastus,,Grass,
3241028,Holocentrus,squirrelfishes,GENUS,Animalia,Chordata,,Beryciformes,Holocentridae,Holocentrus,,Soldierfishes,
3242260,Chalcites,,GENUS,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Chalcites,,Anis,
3244505,Lambis,spider conch snails,GENUS,Animalia,Mollusca,Gastropoda,Littorinimorpha,Strombidae,Lambis,,true conch,
3613800,Schizomeria serrata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Cunoniaceae,Schizomeria,,,
3617566,Ochrosia oppositifolia,Twin-apple,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ochrosia,yellowwood,Dogbane Family,Neisosperma oppositifolium
3658820,Corynocarpus cribbianus,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Corynocarpaceae,Corynocarpus,,,Corynocarpus australasicus; Corynocarpus cribbiana; Helicia cribbiana
3658823,Corynocarpus similis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Corynocarpaceae,Corynocarpus,,,
3660182,Semecarpus forstenii,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Semecarpus,,Sumac Family,
3661030,Spondias pinnata,common hog-plum,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Spondias,mombin,Sumac Family,Spondias mangifera
3661260,Melanococca tomentosa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Melanococca,,Sumac Family,Rhus retusa; Rhus rufa; Rhus taitensis
3662387,Pentaspadon minutiflora,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Pentaspadon,,Sumac Family,
3662469,Mangifera minor,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Mangifera,mango,Sumac Family,
3682139,Jasminum degeneri,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,jasmines,Olive Family,
3685338,Hernandia nymphaeifolia,sea hearse,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Hernandiaceae,Hernandia,,,
3685467,Hernandia olivacea,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Hernandiaceae,Hernandia,,,
3698386,Terminalia complanata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,tropical almond,white mangrove,
3698538,Terminalia procera,white bombway,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,tropical almond,white mangrove,Terminalia copelandii
3698582,Terminalia kaernbachii,okari-nut,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,tropical almond,white mangrove,
3698711,Terminalia impediens,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,tropical almond,white mangrove,
3699014,Terminalia brassii,swamp-oak,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,tropical almond,white mangrove,
3699786,Terminalia sepicana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,tropical almond,white mangrove,
3699839,Terminalia megalocarpa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,tropical almond,white mangrove,
3699847,Terminalia samoensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,tropical almond,white mangrove,
3712236,Garcinia warburgiana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Clusiaceae,Garcinia,saptree,,Garcinia novo-guineensis
3712715,Garcinia sessilis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Clusiaceae,Garcinia,saptree,,
3712781,Garcinia scaphopetala,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Clusiaceae,Garcinia,saptree,,
3713084,Garcinia pseudoguttifera,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Clusiaceae,Garcinia,saptree,,
3713161,Garcinia platyphylla,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Clusiaceae,Garcinia,saptree,,
3713316,Garcinia pancheri,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Clusiaceae,Garcinia,saptree,,
3714043,Garcinia latissima,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Clusiaceae,Garcinia,saptree,,
3744314,Lygodium circinnatum,,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Schizaeales,Lygodiaceae,Lygodium,climbing ferns,Climbing Ferns,
3744838,Lygodium flexuosum,maidenhair-creeper,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Schizaeales,Lygodiaceae,Lygodium,climbing ferns,Climbing Ferns,Lygodium scandens
3744922,Lygodium trifurcatum,,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Schizaeales,Lygodiaceae,Lygodium,climbing ferns,Climbing Ferns,
3745558,Atuna excelsa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Atuna,,,Parinari glaberrima; Parinari laurina; Parinarium laurinum
3766049,Parartocarpus venenosa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Parartocarpus,,Fig Family,Parartocarpus involucrata
3767426,Ficus tinctoria,fig,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,
3782126,Laurelia novae-zelandiae,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Atherospermataceae,Laurelia,,,
3787234,Guioa rhoifolia,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Guioa,,Soapberry Family,
3833337,Melicope elleryana,pink-flower-euodia,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Melicope,,rue family,Euodia elleryana; Euodia tetragona
3849859,Dysoxylum kaniense,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Dysoxylum,,mahogany,
3850058,Anthocarapa nitidula,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Anthocarapa,,mahogany,
3850164,Goniocheton arborescens,Mossman Mahogany,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Goniocheton,,mahogany,Dysoxylum arborescens
3851516,Didymocheton gaudichaudianus,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Didymocheton,,mahogany,Dysoxylum gaudichaudianum
3863392,Memecylon vitiense,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Memecylon,,Melastome Family,Memecylon harveyi
3874022,Rhizophora stylosa,stilt-root mangrove,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,true mangrove,red mangrove,
3877300,Alphitonia zizyphoides,toi,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Alphitonia,,buckthorn family,
3877406,Ventilago vitiensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ventilago,,buckthorn family,
3877471,Alphitonia macrocarpa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Alphitonia,,buckthorn family,
3877487,Alphitonia incana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Alphitonia,,buckthorn family,
3877503,Alphitonia franguloides,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Alphitonia,,buckthorn family,
3881501,Vitex cofassus,vitex,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Vitex,chastetree,Mint Family,Vitex monophylla
3890745,Clerodendrum paniculatum,pagoda-flower,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Clerodendrum,glorybower,Mint Family,Clerondendron paniculatum
3896458,Premna protrusa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Premna,,Mint Family,
3920084,Ptisana salicina,,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Marattiales,Marattiaceae,Ptisana,,,Marattia salicina
3920120,Ptisana pellucida,,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Marattiales,Marattiaceae,Ptisana,,,Marattia fraxinea
3925835,Ranunculus insignis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Buttercup,buttercup family,
3967330,Pueraria neocaledonica,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Pueraria,kudzu,Legume Family,
3975896,Serianthes vitiensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Serianthes,,Legume Family,
3980680,Archidendropsis oblonga,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Archidendropsis,,Legume Family,Archidendron oblongum
4019958,Fagraea gracilipes,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Fagraea,,Gentian family,
4031357,Elaeocarpus floridanus,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Elaeocarpaceae,Elaeocarpus,,,Elaeocarpus pseudosepicanus
4031710,Aceratium oppositifolium,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Elaeocarpaceae,Aceratium,,,Elaeocarpus edulis
4071286,Diospyros peekelii,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros,persimmons,Ebony,
4071331,Diospyros parviflora,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros,persimmons,Ebony,
4071362,Diospyros samoensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros,persimmons,Ebony,Diospyros austro-caledonicus
4073235,Camptostemon schultzii,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Camptostemon,,mallow family,
4080035,Christella arida,,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Thelypteridaceae,Christella,,marsh fern family,Dryopteris aridis
4091174,Dolichandrone falcata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Dolichandrone,,bignonia family,Bignonia spathacea
4098520,Dendrocnide sessiliflora,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Dendrocnide,,nettle family,Laportea sessiliflora
4098684,Laportea ruderalis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Laportea,Wood Nettles,nettle family,
4098695,Dendrocnide moroides,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Dendrocnide,,nettle family,
4098791,Dendrocnide longifolia,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Dendrocnide,,nettle family,Dendrocnide warburgii
4098799,Dendrocnide latifolia,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Dendrocnide,,nettle family,
4098856,Dendrocnide harveyi,Stinging Nettle Tree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Dendrocnide,,nettle family,Laportea harveyi
4098881,Dendrocnide excelsa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Dendrocnide,,nettle family,
4100434,Boehmeria virgata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Boehmeria,False Nettles And Allies,nettle family,
4102440,Leucosyke corymbulosa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Leucosyke,,nettle family,
4123184,Schizostachyum lima,,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Schizostachyum,Polynesian 'Ohe,Grass,
4134339,Saccharum maximum,,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Saccharum,sugarcane,Grass,Erianthus maximus
4151005,Cymbopogon coloratus,,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,lemongrass,Grass,
4159994,Celtis rigescens,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Celtis,Hackberries,Hemp Family,Celtis nymanii
4160336,Leea indica,bandicoot-berry,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Leea,,Grape Family,
4160415,Leea tetramera,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Leea,,Grape Family,
4176176,Cryptocarya kamahar,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Cryptocarya,,Laurel Family,
4177133,Litsea dielsiana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Litsea,,Laurel Family,
4179017,Cinnamomum xanthoneurum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Cinnamomum,cinnamon,Laurel Family,Cinnamomum xanthoneuron
4180082,Litsea timoriana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Litsea,,Laurel Family,Litsea kauloensis
4182938,Beilschmiedia tawa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Beilschmiedia,,Laurel Family,
4183087,Cryptocarya multipaniculata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Cryptocarya,,Laurel Family,Cryptocarya cordata
4183427,Cryptocarya massoy,massoybark,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Cryptocarya,,Laurel Family,Cryptocarya aromatica
4184887,Piper celtidiforme,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,pepper,Peppers,Piper singkojan
4186474,Macropiper methysticum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Macropiper,,Peppers,Piper wichmannii
4187142,Piper subbullatum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,pepper,Peppers,
4187547,Piper macropiper,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,pepper,Peppers,Piper vaupelii
4187904,Piper betle,betelvine,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,pepper,Peppers,Chavica betle
4190512,Piper lanatum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,pepper,Peppers,Piper banksii
4190516,Piper fragile,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,pepper,Peppers,
4260465,Grewia crenata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Grewia,,mallow family,
4261440,Trichospermum pleiostigma,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Trichospermum,,mallow family,Trichospermum pleiostigmum
4261579,Trichospermum inmac,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Trichospermum,,mallow family,
4261593,Trichospermum incaniopsis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Trichospermum,,mallow family,Trichospermum peekelii
4285896,Istiompax indica,Black Marlin,SPECIES,Animalia,Chordata,,Perciformes,Istiophoridae,Istiompax,black marlin,Billfishes,Makaira indicus
4286140,Platybelone argalus,Keeltail Needlefish,SPECIES,Animalia,Chordata,,Beloniformes,Belonidae,Platybelone,,Needlefishes,Belone platyura
4311512,Birgus latro,Coconut Crab,SPECIES,Animalia,Arthropoda,Malacostraca,Decapoda,Coenobitidae,Birgus,robber crab,Land Hermit Crabs,
7717617,Coenobita,,GENUS,Animalia,Arthropoda,Malacostraca,Decapoda,Coenobitidae,Coenobita,,,
2221525,Ocypode,Ghost Crab,GENUS,Animalia,Arthropoda,Malacostraca,Decapoda,Ocypodidae,Ocypode,Ghost Crab,,Ocypoda
3254204,Mictyris,,GENUS,Animalia,Arthropoda,Malacostraca,Decapoda,Mictyridae,Mictyris,,,,
4343061,Holothuria pervicax,,SPECIES,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,,,
4358523,Turbo setosus,,SPECIES,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Turbo,,turban snails,
4358524,Turbo chrysostomus,gold-mouthed turban,SPECIES,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Turbo,,turban snails,Turbo chrysostoma
