ID,GBIF_ID,name,name_eng,rank,kingdom,phylum,class,order,family,genus,genus_eng,family_eng,synonyms,sections
2495516,2495516,Ptilinopus luteovirens,Golden Fruit-Dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,fruit dove,Pigeons And Doves,,[]
2495517,2495517,Ptilinopus purpuratus,Grey-green Fruit-dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,fruit dove,Pigeons And Doves,,[]
2495529,2495529,Ptilinopus viridis,Claret-breasted Fruit-dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,fruit dove,Pigeons And Doves,,[]
2495548,2495548,Ptilinopus victor,Orange Fruit-Dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,fruit dove,Pigeons And Doves,,[]
2495579,2495579,Ptilinopus tannensis,Tanna Fruit-dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,fruit dove,Pigeons And Doves,,[]
2495583,2495583,Ptilinopus dupetithouarsii,White-capped Fruit-dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,fruit dove,Pigeons And Doves,Ptilinopus dupetithouarsi,[]
2495589,2495589,Ptilinopus greyi,Red-bellied Fruit-dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,fruit dove,Pigeons And Doves,Ptilinopus greyii,[]
2495604,2495604,Ptilinopus porphyraceus,Tongan Fruit-dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,fruit dove,Pigeons And Doves,,[]
2495626,2495626,Ptilinopus insolitus,Knob-billed Fruit-dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,fruit dove,Pigeons And Doves,,[]
2495651,2495651,Ptilinopus rarotongensis,Rarotonga Fruit-dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,fruit dove,Pigeons And Doves,,[]
2495724,2495724,Drepanoptila holosericea,Cloven-feathered Dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Drepanoptila,,Pigeons And Doves,,[]
2495830,2495830,Henicophaps,,GENUS,Animalia,Chordata,Aves,Columbiformes,Columbidae,Henicophaps,,Pigeons And Doves,,"[[""4-6"", ""s-5-8""]]"
2495835,2495835,Chalcophaps,,GENUS,Animalia,Chordata,Aves,Columbiformes,Columbidae,Chalcophaps,,Pigeons And Doves,,"[[""4-6"", ""s-5-8""]]"
2495840,2495840,Chalcophaps indica,Grey-capped Emerald Dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Chalcophaps,,Pigeons And Doves,,[]
2495905,2495905,Hemiphaga novaeseelandiae,New Zealand Pigeon,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Hemiphaga,,Pigeons And Doves,,[]
2495933,2495933,Ducula,imperial pigeon,GENUS,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,,Pigeons And Doves,,"[[""4-6"", ""s-5-8""], [""4-6"", ""s-5-8-1""]]"
2495948,2495948,Ducula pacifica,Pacific Imperial-pigeon,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,imperial pigeon,Pigeons And Doves,,"[[""4-6"", ""s-5-8""]]"
2495966,2495966,Ducula goliath,New Caledonian Imperial-pigeon,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,imperial pigeon,Pigeons And Doves,,[]
2495967,2495967,Ducula aurorae,Polynesian Imperial-pigeon,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,imperial pigeon,Pigeons And Doves,,[]
2495974,2495974,Ducula oceanica,Micronesian Imperial-pigeon,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,imperial pigeon,Pigeons And Doves,,[]
2495980,2495980,Ducula bakeri,Vanuatu Imperial-pigeon,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,imperial pigeon,Pigeons And Doves,,[]
2495982,2495982,Ducula brenchleyi,Chestnut-bellied Imperial-pigeon,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,imperial pigeon,Pigeons And Doves,,[]
2495983,2495983,Ducula rubricera,Red-knobbed Imperial-pigeon,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,imperial pigeon,Pigeons And Doves,,[]
2495987,2495987,Ducula galeata,Nuku Hiva Imperial Pigeon,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,imperial pigeon,Pigeons And Doves,,[]
2495988,2495988,Ducula latrans,Barking Imperial-pigeon,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,imperial pigeon,Pigeons And Doves,,[]
2496003,2496003,Ducula spilorrhoa,Torresian Imperial-pigeon,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,imperial pigeon,Pigeons And Doves,,[]
2496009,2496009,Ducula pistrinaria,Island Imperial-pigeon,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,imperial pigeon,Pigeons And Doves,,[]
2496029,2496029,Reinwardtoena,,GENUS,Animalia,Chordata,Aves,Columbiformes,Columbidae,Reinwardtoena,,Pigeons And Doves,,"[[""4-6"", ""s-5-8""]]"
2496030,2496030,Reinwardtoena crassirostris,Crested Cuckoo-Dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Reinwardtoena,,Pigeons And Doves,,[]
2496036,2496036,Reinwardtoena browni,Pied Cuckoo-Dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Reinwardtoena,,Pigeons And Doves,,[]
2496136,2496136,Macropygia,,GENUS,Animalia,Chordata,Aves,Columbiformes,Columbidae,Macropygia,,Pigeons And Doves,,"[[""4-6"", ""s-3""], [""4-6"", ""s-5-8""], [""4-6"", ""s-5-8-4""]]"
2496143,2496143,Macropygia nigrirostris,Black-billed Cuckoo-Dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Macropygia,,Pigeons And Doves,,"[[""4-6"", ""s-3""]]"
2496144,2496144,Macropygia mackinlayi,Spot-breasted Cuckoo-Dove,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Macropygia,,Pigeons And Doves,,"[[""4-6"", ""s-5-8-4""]]"
2496203,2496203,Scythrops,,GENUS,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Scythrops,,Anis,,"[[""4-6"", ""s-5-10""]]"
2496248,2496248,Cacomantis,,GENUS,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Cacomantis,,Anis,,"[[""4-6"", ""s-5-10""]]"
2496325,2496325,Chrysococcyx lucidus,shining bronze-cuckoo,SPECIES,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Chrysococcyx,,Anis,Chalcites lucidus,[]
2496499,2496499,Urodynamis taitensis,Long-tailed Koel,SPECIES,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Urodynamis,Pacific Long-tailed Cuckoos,Anis,,[]
2496524,2496524,Centropus,,GENUS,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Centropus,,Anis,,"[[""4-6"", ""s-5-10""]]"
2497120,2497120,Podargus papuensis,Papuan Frogmouth,SPECIES,Animalia,Chordata,Aves,Caprimulgiformes,Podargidae,Podargus,frogmouths,frogmouths,,[]
2497295,2497295,Asio flammeus,Short-eared Owl,SPECIES,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Eared Owls And Allies,Owls,,"[[""4-6"", ""s-5-11""]]"
2497780,2497780,Ninox,,GENUS,Animalia,Chordata,Aves,Strigiformes,Strigidae,Ninox,,Owls,,[]
2497782,2497782,Ninox jacquinoti,Solomons Hawk-Owl / Solomons Boobook,SPECIES,Animalia,Chordata,Aves,Strigiformes,Strigidae,Ninox,,Owls,,"[[""4-6"", ""s-5-11""]]"
2497817,2497817,Ninox novaeseelandiae,Morepork,SPECIES,Animalia,Chordata,Aves,Strigiformes,Strigidae,Ninox,,Owls,,[]
2497892,2497892,Nesasio solomonensis,Fearful Owl,SPECIES,Animalia,Chordata,Aves,Strigiformes,Strigidae,Nesasio,,Owls,,[]
2497921,2497921,Tyto alba,barn owl,SPECIES,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,"Barn, Masked, Grass, And Sooty Owls",Barn Owl,,"[[""4-5"", ""s-2-9""], [""4-6"", ""s-5-11""]]"
2498084,2498084,Anas superciliosa,Pacific Black Duck,SPECIES,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,"Mallards, Pintails, And Allies","Ducks, Geese, And Swans",,"[[""4-6"", ""s-5-3""]]"
2498104,2498104,Anas gibberifrons,Sunda Teal,SPECIES,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,"Mallards, Pintails, And Allies","Ducks, Geese, And Swans",,"[[""4-6"", ""s-5-3""]]"
2498392,2498392,Dendrocygna,Whistling-ducks,GENUS,Animalia,Chordata,Aves,Anseriformes,Anatidae,Dendrocygna,,"Ducks, Geese, And Swans",,"[[""4-6"", ""s-5-3""]]"
2498398,2498398,Dendrocygna arcuata,Wandering Whistling-duck,SPECIES,Animalia,Chordata,Aves,Anseriformes,Anatidae,Dendrocygna,Whistling-ducks,"Ducks, Geese, And Swans",,[]
2509344,2509344,Sipunculus,,GENUS,Animalia,Sipuncula,Sipunculidea,Sipunculiformes,Sipunculidae,Sipunculus,,sipunculids,,"[[""4-4"", ""s-7-1""]]"
2650273,2650273,Cyathea,treefern,GENUS,Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Cyathea,,Scaly Tree Ferns,,"[[""3-2"", ""s-3-1-4""], [""3-7"", ""s-5""], [""3-10"", ""s-1""], [""3-10"", ""s-3-1""], [""3-14"", ""s-3""]]"
2650431,2650431,Lygodium,climbing ferns,GENUS,Plantae,Tracheophyta,Polypodiopsida,Schizaeales,Lygodiaceae,Lygodium,,Climbing Ferns,,"[[""3-7"", ""s-6-3-3""], [""3-14"", ""s-3""]]"
2650532,2650532,Microsorum scolopendria,monarch fern,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Microsorum,,polypody family,Microsorium scolopendria,"[[""3-9"", ""s-5-2""]]"
2650583,2650583,Asplenium,spleenwort,GENUS,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,,spleenwort family,,"[[""3-10"", ""s-1""]]"
2650676,2650676,Asplenium nidus,nest fern,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,spleenwort,spleenwort family,,"[[""3-7"", ""s-6-3-5""], [""3-14"", ""s-3""]]"
2650858,2650858,Diplazium esculentum,vegetable fern,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Diplazium,twinsorus fern,Lady Fern Family,,"[[""3-10"", ""s-1""]]"
2650888,2650888,Athyrium,lady fern,GENUS,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Athyrium,,Lady Fern Family,,"[[""3-10"", ""s-1""]]"
2650908,2650908,Ctenitis,lacefern,GENUS,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Ctenitis,,Shieldfern Family,,"[[""3-10"", ""s-1""]]"
2651126,2651126,Dryopteris,Wood Ferns,GENUS,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,,Shieldfern Family,,"[[""3-10"", ""s-1""]]"
2651502,2651502,Sadleria,,GENUS,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Blechnaceae,Sadleria,,Deer Fern Family,,[]
2651706,2651706,Acrostichum aureum,Leather Fern,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Acrostichum,leatherfern,Brake Family,,"[[""3-2"", ""s-7-1-4""]]"
2653133,2653133,Gnetum gnemon,buko,SPECIES,Plantae,Tracheophyta,Gnetopsida,Gnetales,Gnetaceae,Gnetum,jointfir,,,"[[""3-2"", ""s-4""], [""3-10"", ""s-2-3""], [""3-11"", ""s-1""], [""3-13"", ""s-6-2""]]"
2653172,2653172,Gnetum latifolium,,SPECIES,Plantae,Tracheophyta,Gnetopsida,Gnetales,Gnetaceae,Gnetum,jointfir,,,"[[""3-7"", ""s-5""], [""3-11"", ""s-4""]]"
2683206,2683206,Cycas,cycad,GENUS,Plantae,Tracheophyta,Cycadopsida,Cycadales,Cycadaceae,Cycas,,,,"[[""3-9"", ""s-5-2""], [""3-10"", ""s-3-1""], [""3-14"", ""s-3""]]"
2683217,2683217,Cycas revoluta,Sago Palm,SPECIES,Plantae,Tracheophyta,Cycadopsida,Cycadales,Cycadaceae,Cycas,cycad,,,"[[""3-9"", ""s-6""]]"
2683264,2683264,Cycas circinalis,Sago Palm,SPECIES,Plantae,Tracheophyta,Cycadopsida,Cycadales,Cycadaceae,Cycas,cycad,,,"[[""3-2"", ""s-7-2""]]"
2683272,2683272,Cycas rumphii,queen sago,SPECIES,Plantae,Tracheophyta,Cycadopsida,Cycadales,Cycadaceae,Cycas,cycad,,Cycas celebica,"[[""3-9"", ""s-2""], [""3-9"", ""s-5-2""], [""3-9"", ""s-6""], [""3-13"", ""s-6-4""], [""3-14"", ""s-3""]]"
2683290,2683290,Cycas scratchleyana,,SPECIES,Plantae,Tracheophyta,Cycadopsida,Cycadales,Cycadaceae,Cycas,cycad,,,"[[""3-9"", ""s-5-2""]]"
2684933,2684933,Araucaria hunsteinii,Klinki Pine,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Araucariaceae,Araucaria,araucaria,Monkey-puzzle Family,,"[[""3-7"", ""s-1""]]"
2684996,2684996,Araucaria cunninghamii,rocket-tree,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Araucariaceae,Araucaria,araucaria,Monkey-puzzle Family,,"[[""3-7"", ""s-1""]]"
2687255,2687255,Prumnopitys ferruginea,Miro,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Podocarpaceae,Prumnopitys,,,Podocarpus ferrugineus,[]
2687859,2687859,Dacrycarpus dacrydioides,White Pine,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Podocarpaceae,Dacrycarpus,dacrycarpus,,,[]
2688176,2688176,Psilotum nudum,Whisk Fern,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Psilotales,Psilotaceae,Psilotum,whisk fern,,,[]
2702870,2702870,Stenotaphrum secundatum,Buffalo Grass,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stenotaphrum,St. Augustine Grass,Grass,,[]
2702911,2702911,Thuarea involuta,tropical beach grass,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Thuarea,Kuroiwa Grass,Grass,,"[[""3-2"", ""s-3-1-1""], [""3-5"", ""s-1""], [""3-8"", ""s-3""]]"
2703467,2703467,Themeda triandra,red-oat grass,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Themeda,Kangaroo Grass,Grass,Themeda australis,"[[""3-2"", ""s-3-2-3""], [""3-8"", ""s-3-1""]]"
2703895,2703895,Schizostachyum,Polynesian 'Ohe,GENUS,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Schizostachyum,,Grass,,"[[""3-13"", ""s-3-1""]]"
2703896,2703896,Schizostachyum glaucifolium,Polynesian 'ohe,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Schizostachyum,Polynesian 'Ohe,Grass,,"[[""3-13"", ""s-3-1""]]"
2703912,2703912,Saccharum officinarum,Sugar Cane,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Saccharum,sugarcane,Grass,,"[[""1-5"", ""s-7""], [""3-2"", ""s-7-2""], [""3-8"", ""s-3-4""], [""3-10"", ""s-3-2""], [""3-13"", ""s-2-1""], [""3-14"", ""s-3""], [""5-4"", ""s-3-1-3""], [""6-11"", ""s-4-6""]]"
2703935,2703935,Saccharum spontaneum,wild sugarcane,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Saccharum,sugarcane,Grass,,"[[""1-5"", ""s-7""], [""3-2"", ""s-3-2-3""], [""3-2"", ""s-7-2""], [""3-8"", ""s-3-1""], [""3-8"", ""s-3-4""], [""3-13"", ""s-2-1""], [""3-14"", ""s-3""]]"
2705540,2705540,Paspalum,Paspalum,GENUS,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Paspalum,,Grass,,"[[""3-2"", ""s-3-2-2""]]"
2705656,2705656,Paspalum conjugatum,Crab Grass,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Paspalum,Paspalum,Grass,,"[[""3-8"", ""s-3""], [""3-8"", ""s-3-1""]]"
2705751,2705751,Bambusa,Bamboo,GENUS,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bambusa,,Grass,,"[[""3-13"", ""s-3-1""], [""3-14"", ""s-3""]]"
2706020,2706020,Miscanthus,silvergrass,GENUS,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,,Grass,,[]
2706022,2706022,Miscanthus floridulus,miscanthus,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,silvergrass,Grass,Miscanthus japonicus; Saccharum floridulum,"[[""3-2"", ""s-3-2-3""], [""3-8"", ""s-3-3""], [""3-8"", ""s-3-3""], [""3-8"", ""s-3-3""], [""3-14"", ""s-3""], [""6-11"", ""s-4-6""], [""6-11"", ""s-5-5""]]"
2706301,2706301,Coix lacryma-jobi,Job's-tears,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Coix,Job's Tears,Grass,,"[[""3-3"", ""s-3-1""], [""3-8"", ""s-3-2""], [""3-14"", ""s-3""]]"
2713559,2713559,Cyperus laevigatus,Smooth Flatsedge,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Flatsedges,sedge family,,[]
2716850,2716850,Eleocharis geniculata,Spike Rush,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,Spikerushes,sedge family,,[]
2732232,2732232,Drymophloeus,,GENUS,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Drymophloeus,,Mangrove Palm,,[]
2733775,2733775,Metroxylon,metroxylon,GENUS,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Metroxylon,,Mangrove Palm,,"[[""1-3"", ""s-3-4""], [""1-5"", ""s-7""], [""3-9"", ""s-5-1""], [""3-9"", ""s-6""], [""3-14"", ""s-3""], [""4-7"", ""s-27""]]"
2733776,2733776,Metroxylon warburgii,,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Metroxylon,metroxylon,Mangrove Palm,,"[[""3-9"", ""s-5-1""], [""3-9"", ""s-6""]]"
2733778,2733778,Metroxylon salomonense,ivory-nut palm,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Metroxylon,metroxylon,Mangrove Palm,Metroxylon bougainvillense,"[[""3-9"", ""s-5-1""], [""3-9"", ""s-6""]]"
2733781,2733781,Metroxylon sagu,sago palm,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Metroxylon,metroxylon,Mangrove Palm,Metroxylon oxybracteatum; Metroxylon rumphii,"[[""3-7"", ""s-1""], [""3-9"", ""s-2-3-2""], [""3-9"", ""s-5-1""], [""3-9"", ""s-6""], [""3-9"", ""s-6""], [""3-9"", ""s-6""], [""3-14"", ""s-3""]]"
2733809,2733809,Metroxylon vitiense,Fiji Sago Palm,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Metroxylon,metroxylon,Mangrove Palm,Sagus vitiensis,"[[""3-3"", ""s-4-3""]]"
2733813,2733813,Metroxylon amicarum,Caroline Ivory Nut,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Metroxylon,metroxylon,Mangrove Palm,,"[[""3-9"", ""s-5-1""]]"
2733819,2733819,Metroxylon paulcoxii,,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Metroxylon,metroxylon,Mangrove Palm,,"[[""3-9"", ""s-6""]]"
2735117,2735117,Cocos nucifera,Coconut,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Cocos,coconut palm,Mangrove Palm,,"[[""1-5"", ""s-7""], [""3-3"", ""s-3-2""], [""3-3"", ""s-4-3""], [""3-12"", ""s-2-1""], [""3-14"", ""s-3""]]"
2736328,2736328,Licuala ramsayi,,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Licuala,,Mangrove Palm,,"[[""3-7"", ""s-5-11-2""]]"
2736393,2736393,Licuala lauterbachii,,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Licuala,,Mangrove Palm,,[]
2736413,2736413,Licuala rumphii,,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Licuala,,Mangrove Palm,,[]
2736531,2736531,Areca catechu,Betel Nut Palm,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Areca,areca palm,Mangrove Palm,,"[[""3-2"", ""s-3-1-4""], [""3-2"", ""s-3-2-2""], [""3-5"", ""s-5-10""], [""3-7"", ""s-5""], [""3-13"", ""s-2-2""], [""3-13"", ""s-2-2-1""], [""3-13"", ""s-2-2-2""], [""3-14"", ""s-3""], [""5-4"", ""s-3-1-3""], [""6-8"", ""s-2-3""]]"
2738422,2738422,Nypa fruticans,Nypa Palm,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Nypa,,Mangrove Palm,,"[[""3-2"", ""s-3-1-2""], [""3-6"", ""s-1""], [""3-6"", ""s-4-5""], [""3-14"", ""s-3""]]"
2738528,2738528,Hydriastele macrospadix,,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Hydriastele,,Mangrove Palm,Gulubia macrospadix,"[[""3-2"", ""s-7-1-1""]]"
2738880,2738880,Caryota,fishtail palm,GENUS,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Caryota,,Mangrove Palm,,"[[""3-2"", ""s-3-1-4""], [""3-2"", ""s-3-2-2""], [""3-2"", ""s-7-1-2""], [""3-7"", ""s-5-11-1""], [""3-14"", ""s-3""]]"
2738893,2738893,Caryota rumphiana,fishtail palm,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Caryota,fishtail palm,Mangrove Palm,,"[[""3-2"", ""s-3-2-2""], [""3-7"", ""s-5-10""], [""3-7"", ""s-5-11-1""]]"
2738902,2738902,Caryota mitis,tufted fishtail palm,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Caryota,fishtail palm,Mangrove Palm,,"[[""3-7"", ""s-5-11-1""]]"
2738920,2738920,Caryota cumingii,,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Caryota,fishtail palm,Mangrove Palm,,"[[""3-7"", ""s-5-11-1""]]"
2754367,2754367,Dioscorea,Cinnamon Vine,GENUS,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,,True Yams,,"[[""1-5"", ""s-2""], [""3-2"", ""s-7-1-3""], [""3-3"", ""s-2""], [""3-3"", ""s-3-1""], [""3-9"", ""s-2""], [""3-9"", ""s-2-1""], [""3-9"", ""s-2-1-2""], [""3-14"", ""s-3""], [""6-11"", ""s-4-4""]]"
2754423,2754423,Dioscorea pentaphylla,fiveleaf yam,SPECIES,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Cinnamon Vine,True Yams,,"[[""3-9"", ""s-2-1-1""]]"
2754476,2754476,Dioscorea alata,Yams,SPECIES,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Cinnamon Vine,True Yams,,"[[""1-5"", ""s-7""], [""2-9"", ""s-2-4""], [""3-2"", ""s-6-1""], [""3-3"", ""s-2""], [""3-3"", ""s-3-1""], [""3-3"", ""s-5""], [""3-9"", ""s-2""], [""3-9"", ""s-2-1-1""], [""3-9"", ""s-2-1-2""], [""3-9"", ""s-2-1-3""], [""3-9"", ""s-2-1-4""], [""3-9"", ""s-6""], [""3-14"", ""s-3""]]"
2754680,2754680,Dioscorea glabra,,SPECIES,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Cinnamon Vine,True Yams,Dioscorea nummularia,"[[""3-9"", ""s-2""], [""3-9"", ""s-2-1-1""]]"
2755195,2755195,Dioscorea esculenta,lesser yam,SPECIES,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Cinnamon Vine,True Yams,,"[[""1-5"", ""s-7""], [""3-2"", ""s-6-1""], [""3-9"", ""s-2""], [""3-9"", ""s-2-1-1""], [""3-9"", ""s-2-1-3""], [""3-9"", ""s-2-1-4""], [""3-9"", ""s-6""], [""3-11"", ""s-4-2""], [""3-14"", ""s-3""]]"
2755784,2755784,Dioscorea hispida,intoxicating yam,SPECIES,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Cinnamon Vine,True Yams,,"[[""3-9"", ""s-2-1-1""]]"
2755866,2755866,Tacca leontopetaloides,Arrowroot,SPECIES,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,Tacca,tacca,True Yams,,"[[""3-9"", ""s-2-3""], [""3-9"", ""s-2-3-2""], [""3-9"", ""s-5-1""], [""3-9"", ""s-6""]]"
2756693,2756693,Zingiber,ginger,GENUS,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Zingiber,,Ginger Family,,"[[""3-13"", ""s-2-2-3""], [""3-13"", ""s-5-2""], [""6-8"", ""s-2-3""]]"
2757108,2757108,Zingiber zerumbet,Shampoo Ginger,SPECIES,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Zingiber,ginger,Ginger Family,,"[[""3-13"", ""s-2-2-3""], [""3-13"", ""s-5-2""], [""6-8"", ""s-2-3""]]"
2757280,2757280,Zingiber officinale,Ginger,SPECIES,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Zingiber,ginger,Ginger Family,,"[[""1-5"", ""s-7""], [""3-13"", ""s-5-2""], [""3-14"", ""s-3""]]"
2757624,2757624,Curcuma longa,Turmeric,SPECIES,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Curcuma,hidden-lily,Ginger Family,Curcuma domestica,"[[""1-5"", ""s-7""], [""2-7"", ""s-4""], [""3-13"", ""s-5-1""], [""3-13"", ""s-5-1""], [""3-13"", ""s-5-2""], [""3-14"", ""s-3""], [""6-8"", ""s-2-3""]]"
2759722,2759722,Hornstedtia scottiana,,SPECIES,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Hornstedtia,,Ginger Family,Hornstedtia lycostoma,"[[""3-2"", ""s-7-1-1""], [""3-7"", ""s-6-2""], [""3-7"", ""s-6-2-1""], [""3-7"", ""s-6-2-1""], [""3-7"", ""s-6-3-2""]]"
2760545,2760545,Heliconia,heliconia,GENUS,Plantae,Tracheophyta,Liliopsida,Zingiberales,Heliconiaceae,Heliconia,,,,"[[""3-2"", ""s-3-2-2""], [""3-4"", ""s-2-5""], [""3-7"", ""s-6-2""], [""3-13"", ""s-6-5""], [""3-13"", ""s-6-6""], [""3-14"", ""s-3""]]"
