ID,Name,qualifier,Form_ID,Comment,Source,Part_Of_Speech,Taxon_IDs
6373,Chestnut-bellied Monarch (_Monarcha castaneiventris_,,ukinimasi-haraharaata-1,,,,5230442
6374,bird sp.,,arosi-haraharaada-1,,,,
6375,_Monarcha castaneiventris_,,bauro-aarasia-1,,,,5230442
6376,_Myiagra caledonica_,,seambrym-holholvetei-1,,,,2486643
6377,_Myiagra caledonica_,,paamese-holiholiveta-1,,,,2486643
6378,_Myiagra caledonica_,,paici-nwaraabi-1,,,,2486643
6379,"Flycatcher, _Myiagra_ sp.",,peoc-kouvi-1,,,,2486633
6380,"Steel-blue Flycatcher, _Myiagra ferrocyanea_",,malango-duhui-1,,,,2486644
6381,_Myiagra ferrocyanea_,,raga-burukuvi-1,,,,2486644
6382,_Myiagra caledonica_,,nengone-wanerekow-1,,,,2486643
6383,a bird (pipes at dawn and dusk),,chuukese-koyikoyi-1,,,,
6384,bird sp.,,mokilese-koikoi-1,,,,
6385,"Micronesian Myiagra Flycatcher, _Myiagra oceanica_",,ponapean-koikoi-1,,,,2486640
6386,"Rennell Shrikebill, _Clytorhynchus hamlini_",,rennellese-ooviu-1,,,,2486632
6387,"Golden Whistler, _Pachycephala pectoralis_",,poc-sau-1,,,,5959188
6388,"Golden Whistler, _Pachycephala pectoralis_",,maringe-khuaco-1,,,,5959188
6389,_Pachycephala_ spp.,,malango-koecau-1,,,,
6390,"Golden Whistler, _Pachycephala pectoralis_",,bauro-toutou-1,,,,5959188
6391,"Golden Whistler, _Pachycephala pectoralis_",,raga-sosobelak-1,,,,5959188
6392,"Golden Whistler, _Pachycephala pectoralis_",,lomaiviti-didibesau-1,,,,5959188
6393,"White-eye, _Zosterops_ sp.",,pncv-laka-1,,,,
6394,"White-eye, _Zosterops_ sp.",,veraa-lelee-1,,,,
6395,"White-eye, _Zosterops_ sp.",,raga-laalaa-1,,,,
6396,"White-eye, _Zosterops_ sp.",,kiai-lala-1,,,,
6397,small bird sp.,,atchin-welela-1,,,,
6398,"Yellow-fronted White-eye, _Zosterops flavifrons_",,naman-nvilaala-1,,,,
6399,_Zosterops flavifrons_,,seambrym-tohulaia-1,,,,
6400,green bird,,lewo-ninlaia-1,,,,
6401,small yellow bird (feeds on pawpaw),,namakir-likalak-1,,,,
6402,"White-eye, _Zosterops_ sp.",,nguna-laka-1,,,,
6403,"White-eye, _Zosterops_ sp.",,mota-male-1,,,,
6404,"White-eye, _Zosterops_ sp.",,mwotlap-namlgleg-1,,,,
6405,"White-eye, _Zosterops_ sp.",,emae-lako-1,,,,
6406,honeyeater,,poc-midi-1,"see also PPn _*miti_, §6.7, p.349",,,
6407,"Olive-backed Sunbird, _Nectarinia jugularis_",,nehan-remit-1,,,,7340578
6408,"Solomons Flowerpecker, _Dicaeum aeneum_",,banoni-medemede-1,,,,2484717
6409,small honeyeater-like bird,,nduke-sikmidi-1,,,,
6410,blackbird sp.,,gela-mudumudu-1,,,,
6411,honey eater,,lau-sisimidi-1,,,,
6412,yellow honeysucker,,arosi-mudimudi-1,,,,
6413,bird sp. which sucks flowers,,tiri-mamuru-1,,,,
6414,"Barred Honeyeater, _Phylidonyris undulata_",,xaracuu-mamuru-1,,,,2487134
6415,_Phylidonyris undulata_,,drubea-mamuru-1,,,,2487134
6416,Orange-breasted Honeyeater (_Myzomela jugularis_),,laueasternfijian-mitimitimitikula-1,,,,2487238
6417,"Carunculated Honeyeater, _Foulehaio carunculata_",,eastfutunan-mititokiko-1,,,,2487206
6418,red-fronted bird used for feather money,,pileni-mihi-1,expected †_*miti_,,,
6419,honeyeater,,proc-bvasilo-1,,,,
6420,"Cardinal Honeyeater, _Myzomela cardinalis_",,raga-busubihil-1,,,,
6421,_Myzomela cardinalis_,,seambrym-vasil-1,,,,
6422,_Myzomela cardinalis_,,paamese-vasiro-1,,,,
6423,"New Caledonian Friarbird, _Philemon diemensis_",,iaai-bahelo-1,,,,
6424,"Carunculated Honeyeater, _Foulehaio carunculata_",,wvitilevu-visilou-1,,,,2487206
6425,"_Foulehaio carunculata_, also Fiji Shrikebill, _Clytorhynchus vitiensis_",,tongan-fuleheu-1,,,,2486630 2487206
6426,honeyeater,,poc-ioli-1,,,,
6427,"Cardinal Honeyeater, _Myzomela cardinalis_",,burna-wauiele-1,,,,
6428,"White-bellied Honeyeater, _Phylidonyris notabilis_",,kiai-ioli-1,,,,2487136
6429,"Cardinal Honeyeater, _Myzomela cardinalis_",,pncv-batuimanu-1,lit. ‘head of bird’,,,
6430,"a red-headed honey eater, male; cock bird of _tasis_",,mota-patman-1,,,,
6431,"Cardinal Honeyeater, _Myzomela cardinalis_",,mwotlap-nepetmen-1,,,,
6432,"Cardinal Honeyeater, _Myzomela cardinalis_",,raga-batimanu-1,,,,
6433,"Starling, _Aplonis_ sp.",,poc-pusira-1,,,,2489019
6434,_Aplonis_ spp.,,tolai-vuir-1,,,,2489019
6435,"New Hebrides Starling, _Aplonis zelandica_",,wusinokovula-wohia-1,,,,
6436,"Starling, _Aplonis_ sp.",,ponapean-sie-1,,,,2489019
6437,"Striped Starling, _Aplonis labuensis_",,rotuman-husila-1,"_*-R-_ > _-l-_, rare in Rotuman",,,
6438,"Fiji Shrikebill, _Clytorhynchus vitiensis_",,bauanfijian-voia-1,,,,2486630
6439,_Aplonis labuensis_,,wvitilevu-voea-1,,,,
6440,_Aplonis labuensis_,,lomaiviti-voea-1,,,,
6441,_Clytorhynchus vitiensis_,,tongan-fuiva-1,,,,2486630
6442,"Samoan Starling, _Aplonis atrifusca_",,samoan-fuia-1,,,,
6443,"Fead Island Starling, _Aplonis feadensis_",,takuu-fuia-1,,,,
6444,_Aplonis feadensis_,,luangiua-huia-1,,,,
6445,"Huia, _Heteralocha acutirostris_",,maori-huia-1,,,,2484498
6446,"Shining Starling, _Aplonis metallica_",,poc-bisu-1,,,,2489042
6447,black bird sp.,,lou-pisi-1,,,,
6448,"small black bird sp., with red eyes",,drehet-pisi-1,,,,
6449,"Shining Starling, _Aplonis metallica_",,lau-bibisu-1,,,,2489042
6450,"Shining Starling, _Aplonis metallica_",,kwaraae-bibisu-1,,,,2489042
6451,small black bird sp.,,kwaio-bibisu-1,,,,
6452,"Shining Starling, _Aplonis metallica_",,ukinimasi-pipisu-1,,,,2489042
6453,bird sp.,,arosi-pipisu-1,,,,
6454,"Shining Starling, _Aplonis metallica_",,bauro-apisu-1,,,,2489042
6455,_Aplonis_ sp.,,rennellese-apilu-1,,,,2489019
6456,_Aplonis metallica_,,teop-buibui-1,,,,2489042
6457,starling (general term),,tinputz-bosi-1,,,,
6458,"Island Thrush, _Turdus poliocephalus_",,mota-wotepispis-1,,,,9512424
6459,"Striped Starling, _Aplonis tabuensis_",,ppn-miti-1,,,,2489023
6460,"Striped Starling, _Aplonis tabuensis_",,tongan-misi-1,,,,2489023
6461,"Striped Starling, _Aplonis tabuensis_",,niuean-miti-1,,,,2489023
6462,"Striped Starling, _Aplonis tabuensis_",,eastuvean-misi-1,,,,2489023
6463,,,eastfutunan-mitiuli-1,_ʔuli_ ‘black’,,,
6464,"Spotted Triller, _Lalage maculosa_",,samoan-miti-1,,,,5230455
6465,"Samoan Triller, _Lalage sharpei_",,samoan-mititai-1,"_tai_ ‘sea, shore’",,,5230460
6466,_Aplonis tabuensis_,,samoan-mitivao-1,_vao_ ‘forest’,,,2489023
6467,"Striped Starling, _Aplonis tabuensis_",,tikopia-miti-1,,,,2489023
6468,"Striped Starling, _Aplonis tabuensis_",,laueasternfijian-miti-1,,,,2489023
6469,"Yellow-faced Mynah, _Mino dumontii_",,pses-ciilo-1,,,,2489013
6470,"Yellow-faced Mynah, _Mino dumontii_",,malango-ciiro-1,,,,2489013
6471,"Yellow-faced Mynah, _Mino dumontii_",,toabaita-sigio-1,,,,2489013
6472,starling,,lau-sieo-1,,,,
6473,"bird sp., black except for red around eye",,kwaraae-sigilo-1,,,,
6474,"_Mino dumontii_ or Fead Island Starling, _Aplonis feadensis_",,halia-cigilio-1,,,,2489013
6475,"Yellow-faced Mynah, _Mino dumontii_",,banoni-ciino-1,,,,2489013
6476,"Yellow-faced Mynah, _Mino dumontii_",,torau-sigineu-1,,,,2489013
6477,"White-breasted Wood Swallow, _Artamus leucorhynchus_",,protocentralvanuatu-bai-1,,,,8117515
6478,"White-breasted Wood Swallow, _Artamus leucorhynchus_",,seambrym-vivi-1,,,,8117515
6479,"White-breasted Wood Swallow, _Artamus leucorhynchus_",,nguna-pae-1,,,,8117515
6480,"White-breasted Wood Swallow, _Artamus leucorhynchus_",,southefate-pai-1,,,,8117515
6481,"White-breasted Wood Swallow, _Artamus leucorhynchus_",,pncal-kin-1,,,,8117515
6482,"White-breasted Wood Swallow, _Artamus leucorhynchus_",,nelemwa-xin-1,,,,8117515
6483,"White-breasted Wood Swallow, _Artamus leucorhynchus_",,caaac-kin-1,,,,8117515
6484,"White-breasted Wood Swallow, _Artamus leucorhynchus_",,fwai-ken-1,,,,8117515
6485,"White-breasted Wood Swallow, _Artamus leucorhynchus_",,cemuhi-ken-1,,,,8117515
6486,"crow, _Corvus_ sp.",,poc-kaokao-1,,,,
6487,"crow, raven",,yabem-a-1,,,,
6488,raven,,northwatut-aukauk-1,,,,
6489,"crow, _Corvus_ sp.",,mengen-kaokato-1,,,,
6490,"crow, _Corvus_ sp.",,dobu-kaokao-1,,,,
6491,"crow, _Corvus_ sp.",,are-ogaoga-1,,,,
6492,"crow, _Corvus_ sp.",,muyuw-auwau-1,,,,
6493,"crow, _Corvus_ sp.",,hula-kao-1,,,,
6494,native crow,,mekeo-oaou-1,,,,
6495,"crow, _Corvus_ sp.",,nakanai-kaokao-1,,,,
6496,"crow, _Corvus_ sp.",,patpatar-kok-1,,,,
6497,"crow, _Corvus_ sp.",,halia-kokou-1,,,,
6498,"crow, _Corvus_ sp.",,tinputz-au-1,,,,
6499,"White-billed Crow, _Corvus woodfordi_",,banoni-eau-1,,,,
6500,_Corvus woodfordi_,,torau-aoao-1,,,,
6501,"crow, _Corvus_ sp.",,alu-ko-1,,,,
6502,_Corvus woodfordi_,,maringe-naao-1,,Webb1992,,
6503,"Yellow-faced Mynah, _Mino dumontii_",,maringe-naao-1,White 1988,,,2489013
6504,"crow, _Corvus_ sp.",,bugotu-aoao-1,,,,
6505,_Corvus woodfordi_,,malango-kao-1,,,,
6506,crow,,pngoc-karrokv-1,,,,
6507,black bird sp. (Blewett); raven (Krähe),,manam-kalo-1,,,,
6508,crow,,kairiru-qal-1,,,,
6509,crow,,bariai-karo-1,,,,
6510,crow,,kove-karo-1,,,,
6511,crow,,lusi-karo-1,,,,
6512,crow,,dami-kalog-1,,,,
6513,crow,,takia-alal-1,,,,
6514,crow,,amara-akrok-1,,,,
6515,crow,,kilenge-akor-1,,,,
6516,"raven, crow",,mangap-akor-1,,,,
6517,crow,,kaulong-ekiko-1,,,,
6518,crow,,mouk-kokrak-1,,,,
6519,crow,,lamogai-kakro-1,,,,
6520,crow,,sengseng-koho-1,,,,
6521,crow,,lala-alo-1,,,,
6522,crow,,motu-galo-1,,,,
6523,"New Caledonian Crow, _Corvus moneduloides_",,pncal-kaka-1,,,,2482475
6524,"New Caledonian Crow, _Corvus moneduloides_",,paici-keke-1,,,,2482475
6525,"New Caledonian Crow, _Corvus moneduloides_",,ajie-kexe-1,,,,2482475
6526,"New Caledonian Crow, _Corvus moneduloides_",,tiri-kaa-1,,,,2482475
6527,"New Caledonian Crow, _Corvus moneduloides_",,xaracuu-gaka-1,,,,2482475
6528,"New Caledonian Crow, _Corvus moneduloides_",,drubea-kaka-1,,,,2482475
6529,"New Caledonian Crow, _Corvus moneduloides_",,pncal-heek-1,,,,2482475
6530,"New Caledonian Crow, _Corvus moneduloides_",,nyelayu-week-1,,,,2482475
6531,"New Caledonian Crow, _Corvus moneduloides_",,nelemwa-heek-1,,,,2482475
6532,"New Caledonian Crow, _Corvus moneduloides_",,caaac-haak-1,,,,2482475
6533,"New Caledonian Crow, _Corvus moneduloides_",,fwai-hawwak-1,,,,2482475
6534,crow,,ppt-bayobayo-1,,,,
6535,crow,,tubetube-boioboio-1,,,,
6536,"Australian Crow, _Corvus orru_",,wagawaga-waiwai-1,,,,2482491
6537,_Corvus orru_,,iduna-bayobayo-1,,,,2482491
6538,crow,,tawala-waewae-1,,,,
6539,crow,,muyuw-buaiobuaio-1,,,,
6540,small bird sp.,,pnpn-mako-1,,,,
6541,"Black-breasted Honeyeater, _Gymnomyza samoensis_",,samoan-maomao-1,,,,
6542,"Hawaiian Thrush, _Myadestes obscurus_",,hawaiian-omao-1,,,,
6543,"Long-billed Reed Warbler, _Acrocephalus caffer_",,marquesan-komako-1,,,,
6544,"Large Flycatcher, _Pomarea whitneyi_",,marquesan-omaokeekee-1,keʔekeʔe ‘black’,,,
6545,"Tuamotu Warbler, _Acrocephalus atyphus_",,mangareva-komako-1,,,,
6546,"Society Islands Flycatcher, _Pomarea nigra_",,tahitian-omamao-1,,,,
6547,"New Zealand Bellbird, _Anthornis melanura_",,maori-makomakokomakokorimako-1,,,,
6548,petrel,,proc-tinebu-1,,,,
6549,nightbird,,nyelayu-cinek-1,,,,
6550,"Tahiti Petrel, _Pseudobulweria rostrata_) and Wedge-tailed Shearwater, _Puffinus pacificus_",,nelemwa-ilep-1,,,,2481506 5229344
6551,_Puffinus_ spp.,,caaac-nhinek-1,,,,
6552,petrel,,fwai-ninep-1,,,,
6553,"White-winged Petrel, _Pterodroma leucoptera_",,vohkone-inep-1,,,,
6554,Pterodroma leucoptera,,cemuhi-inip-1,,,,
6555,"Christmas Island Shearwater, _Puffinus nativitatis_",,kiribati-tinepu-1,,,,
6556,petrel or albatross,,poc-sabal-1,,,,
6557,"Wandering Albatross, _Diomedea exulans_",,burna-saba-1,,,,5229302
6558,petrel,,puluwatese-hapal-1,,,,
6559,"sea bird, dark coloured, blunt winged, size of noddy, never comes on land",,namoluk-sapal-1,,,,
6560,petrel,,proc-koro-1,+ modifier,,,
6561,black sea bird sp.,,namakir-korolik-1,,,,
6562,"Wedge-tailed Shearwater, _Puffinus pacificus_",,nakanamanga-koroliko-1,,,,5229344
6563,_Puffinus pacificus_,,kiribati-koroparo-1,,,,5229344
6564,"Pelecanus fiber, Little Grey Booby",,tahitian-oromatto-1,Forster 1775,,,
6565,petrel,,proc-taikok-1,,,,
6566,petrel,,psv-ntakotakok-1,,,,
6567,mutton bird (petrel spp.),,kwamera-tkurakak-1,,,,
6568,mutton bird,,lenakel-tkrka-1,,,,
6569,petrel,,ppn-taiko-1,,,,
6570,"Audubon’s Shearwater, (_Puffinus lherminieri_) and Wedge-tailed Shearwater, _Puffinus pacificus_",,tongan-teikoo-1,,,,5229344 5229361
6571,_Puffinus_ sp.,,samoan-taio-1,,,,
6572,_Puffinus lherminieri_,,pukapukan-taiko-1,,,,5229361
6573,seabird sp.,,rapanui-taiko-1,Fuentes,,,
6574,"Trinidade Petrel, _Pterodroma arminjoniana_",,rapanui-taiho-1,Metraux 1940,,,
6575,bird sp.,,marquesan-teiko-1,,,,
6576,"petrel, perhaps _Puffinus lherminieri_",,mangareva-kotai-1,metathesis,,,5229361
6577,black petrel,,rarotongan-taiko-1,,,,
6578,"Black Petrel, _Procellaria parkinsoni_",,maori-taiko-1,,,,2481499
6579,shearwater,,rotuman-tviko-1,expected †_fɔiʔo_,,,
6580,petrel or other large sea bird,,ppn-lofa-1,"cf. PPn _*lofa_ ‘extended, spread out (as a bird__s wings)’",,,
6581,"Frigate Bird, _Fregata_ spp.",,tongan-lofa-1,,,,
6582,bird sp.,,eastuvean-lofa-1,,,,
6583,"Brown Booby, _Sula leucogaster_",,pukapukan-noa-1,,,,2480975
6584,bird sp. (never seen live),,nukuoro-loha-1,,,,
6585,"Great Frigate Bird, _Fregata minor_",,tikopia-rofa-1,,,,2480187
6586,bird sp.,,anutan-ropa-1,,,,
6587,petrel or shearwater,,marquesan-rohanoha-1,,,,
6588,"Tahiti Petrel, _Pseudobulweria rostrata_",,tahitian-noha-1,,,,2481506
6589,bird sp.,,tuamotuan-noha-1,,,,
6590,tropic-bird,,pmic-tikutuki-1,,Benderetal2003,,
6591,the phaeton,,sonsorolese-sk-1,,,,
6592,white tropic bird,,woleaian-sux-1,,,,
6593,tropic-bird,,puluwatese-wk-1,,,,
6594,white shore bird with a long tail,,carolinian-sx-1,,,,
6595,"White-tailed Tropic-bird, _Phaethon lepturus_",,namoluk-uk-1,,,,2481364
6596,_Phaethon lepturus_,,chuukese-wk-1,,,,2481364
6597,white sea bird sp.,,ponapean-sk-1,,,,
6598,tropic-bird,,mokilese-cik-1,,,,
6599,bird sp.,,kosraean-sik-1,,,,
6600,"Red-tailed Tropic-bird, _Phaethon rubricauda_",,marshallese-lokack-1,,,,2481361
6601,type of white dove-like bird with a long tail,,yapese-yug-1,,,,
6602,"White-tailed Tropic-bird, _Phaethon lepturus_",,ppn-tawake-1,,,,2481364
6603,"White-tailed Tropic-bird, _Phaethon lepturus_",,tongan-tavake-1,,,,2481364
6604,"White-tailed Tropic-bird, _Phaethon lepturus_",,eastfutunan-tavake-1,,,,2481364
6605,"White-tailed Tropic-bird, _Phaethon lepturus_",,samoan-tavae-1,,,,2481364
6606,"White-tailed Tropic-bird, _Phaethon lepturus_",,tuvalu-tavake-1,,,,2481364
6607,"White-tailed Tropic-bird, _Phaethon lepturus_",,nukuoro-tavake-1,,,,2481364
6608,tropic bird,,sikaiana-tavake-1,,,,
6609,"Pacific Golden Plover, _Pluvialis fulva_",,rennellese-tavake-1,,,,2480331
6610,"White-tailed Tropic-bird, _Phaethon lepturus_",,tikopia-tavake-1,,,,2481364
6611,tropic bird,,emae-manutavake-1,,,,
6612,tropic bird,,pukapukan-tavake-1,,,,
6613,tropic bird,,hawaiian-koae-1,,,,
6614,"White-tailed Tropic-bird, _Phaethon lepturus_",,marquesan-toake-1,,,,2481364
6615,tropic bird,,tahitian-tavae-1,,,,
6616,"Red-tailed Tropic-bird, _Phaethon rubricauda_",,rarotongan-tavake-1,,,,2481361
6617,bird sp. mentioned in songs,,maori-tawake-1,,,,
6618,tropic bird,,burna-tavake-1,,,,
6619,_Phaethon_ spp.,,anejom-ntauo-1,,,,2481360
6620,_Phaethon rubricauda_,,kiribati-take-1,,,,2481361
6621,_Phaethon lepturus_,,rotuman-tvke-1,expected †_fœvœʔe_,,,2481364
6622,banner,,bauanfijian-tawake-1,,,,
6623,"Booby, _Sula_ sp.",,proc-pue-1,,,,
6624,"Brown Booby, _Sula leucogaster_",,nelemwa-harewue-1,,,,2480975
6625,"Booby, _Sula_ sp.",,caaac-ua-1,,,,
6626,"Booby, _Sula_ sp.",,fwai-tefanawe-1,,,,
6627,_Sula leucogaster_,,iaai-sibou-1,,,,2480975
6628,_Sula leucogaster_,,kiribati-kipui-1,,,,2480975
6629,"Booby, _Sula_ sp.",,ppn-fuako-1,,,,
6630,"Booby, _Sula_ sp.",,samoan-fuao-1,,,,
6631,_Sula leucogaster_,,tokelauan-fuako-1,,,,2480975
6632,"Red-footed Booby, _Sula sula_",,tahitian-uaao-1,,,,2480972
6633,_Sula leucogaster_,,tahitian-ao-1,,,,2480975
6634,"booby, Sula sp.",,pnpn-mauakena-1,,,,
6635,"Blue-faced Booby, _Sula dactylatra_",,tuvalu-kena-1,,,,2480967
6636,booby (?),,pukapukan-kena-1,,,,
6637,"Brown Booby, _Sula leucogaster_",,kapingamarangi-mouakai-1,,,,2480975
6638,"Red-footed Booby, _Sula sula_",,takuu-mauakena-1,,,,2480972
6639,_Sula leucogaster_,,sikaiana-mouakena-1,,,,2480975
6640,_Sula sula_,,rennellese-mauakena-1,,,,2480972
6641,_Sula dactylatra_,,tikopia-mauakena-1,,,,2480967
6642,_Sula dactylatra_,,rapanui-kena-1,,,,2480967
6643,_Sula leucogaster_,,marquesan-kena-1,,,,2480975
6644,_Sula sula_,,mangareva-kena-1,,,,2480972
6645,_Sula leucogaster_,,manihiki-kena-1,,,,2480975
6646,_Sula sula_,,tongareva-kena-1,,,,2480972
6647,_Sula dactylatra_,,kiribati-mouakena-1,,,,2480967
6648,"Red-footed Booby, _Sula sula_",,pnpn-takupu-1,,,,2480972
6649,"Red-footed Booby, _Sula sula_",,tuvalu-tapuku-1,,,,2480972
6650,"Dusky Shearwater, _Puffinus lherminieri_",,tuvalu-takupu-1,,,,5229361
6651,_Sula sula_ (adult),,tokelauan-takupu-1,,,,2480972
6652,_Sula sula_ (dark morph),,pukapukan-takupu-1,,,,2480972
6653,"bird sp., perhaps albatross",,hawaiian-kalupu-1,,,,
6654,"Trindade Petrel, _Pterodroma arminjoniana_",,marquesan-koputu-1,,,,
6655,gannet,,tuamotuan-takupu-1,,,,
6656,"Red-footed Booby, _Sula sula_",,tongareva-tapuku-1,,,,2480972
6657,"Australian Gannet, _Morus senator_",,maori-takaputakupu-1,,,,
6658,"Brown Booby, _Sula leucogaster_",,pnpn-kanapu-1,,,,2480975
6659,"Brown Booby, _Sula leucogaster_",,tuvalu-kanapu-1,,,,2480975
6660,"Red-footed Booby, _Sula sula_",,nukuria-kanapu-1,,,,2480972
6661,_Sula sula_,,takuu-kanapu-1,,,,2480972
6662,black and white seagull with red legs,,luangiua-aapuaapau-1,,,,
6663,_Sula sula_,,luangiua-aapu-1,,,,2480972
6664,bird sp.,,sikaiana-kanapu-1,,,,
6665,"Brown Booby, _Sula leucogaster_",,rennellese-kanapu-1,,,,2480975
6666,"Brown Booby, _Sula leucogaster_",,tongareva-kapu-1,,,,2480975
6667,,,rotuman-kanpu-1,expected †_anɔʔu_,,,
6668,booby,,pnpn-katoko-1,,,,
6669,"Blue-faced Booby, _Sula dactylatra_",,takuu-katoko-1,,,,2480967
6670,"Brown Booby, _Sula leucogaster_",,nukumanu-hakatoko-1,,,,2480975
6671,black bird sp. like frigate bird,,luangiua-akoo-1,,,,
6672,_Sula leucogaster_,,luangiua-akoa-1,,,,2480975
6673,"Red-footed Booby, _Sula sula_",,sikaiana-katoko-1,,,,2480972
6674,_Sula sula_,,sikaiana-atoko-1,,,,2480972
6675,"young stage of kanapu, _Sula leucogaster_",,rennellese-katoko-1,,,,2480975
6676,_Sula leucogaster_,,tikopia-katoko-1,,,,2480975
6677,booby,,proc-kemoa-1,"cf. perhaps PWOc _*kamʷaga_ ‘eagle, hawk’; §5.4.2",,,
6678,booby bird,,woleaian-xemoa-1,,,,
6679,booby bird,,puluwatese-ym-1,,,,
6680,booby bird,,chuukese-m-1,,,,
6681,"Red-footed Booby, _Sula sula_ (white morph)",,pukapukan-akama-1,,,,2480972
6682,frigate bird,,poc-drdaula-1,,,,
6683,frigate bird,,mussau-raura-1,,,,
6684,frigate bird,,bariai-raila-1,,,,
6685,seabird sp.,,gitua-daula-1,,,,
6686,frigate bird,,gedaged-daur-1,,,,
6687,bird sp.,,aria-daila-1,,,,
6688,frigate bird,,muyuw-dauta-1,,,,
6689,frigate bird,,budibud-dauka-1,,,,
6690,frigate bird,,tigak-raula-1,,,,
6691,frigate bird,,label-daulai-1,,,,
6692,"Lesser Frigate Bird, _Fregata ariel_",,tolai-daul-1,,,,2480186
6693,_Fregata ariel_,,nehan-daul-1,,,,2480186
6694,frigate bird,,gela-daula-1,,,,
6695,frigate bird,,tolo-daula-1,,,,
6696,frigate bird,,toabaita-kaule-1,,,,
6697,frigate bird,,lau-gaula-1,,,,
6698,frigate bird,,kwaio-gaula-1,,,,
6699,frigate bird,,areare-kaura-1,,,,
6700,frigate bird,,arosi-gaura-1,,,,
6701,frigate bird,,pileni-kaulakoula-1,,,,
6702,frigate bird,,poc-katapa-1,,,,
6703,"large black seabird sp., white markings, dives to feed",,loniu-katah-1,,,,
6704,frigate bird,,lou-karap-1,,,,
6705,"Lesser Frigate Bird, _Fregata ariel_",,nelemwa-cave-1,,,,2480186
6706,_Fregata ariel_,,iaai-atau-1,,,,2480186
6707,frigate bird,,dehu-wete-1,,,,
6708,frigate bird,,nengone-waxej-1,,,,
6709,frigate bird,,sonsorolese-xadaf-1,,,,
6710,"Magnificent Frigate Bird, _Fregata magnificens_",,puluwatese-yahaf-1,,,,
6711,frigate bird,,taroliniantanapag-ahaf-1,,,,
6712,"Great Frigate Bird, _Fregata minor_",,namoluk-asaf-1,,,,2480187
6713,frigate bird,,ponapean-kasap-1,,,,
6714,frigate bird,,mokilese-kacap-1,,,,
6715,frigate bird,,kiribati-eitei-1,,,,
6716,frigate bird,,nauruan-itti-1,,,,
6717,frigate bird,,rotuman-afaha-1,,,,
6718,,,bauanfijian-kasaga-1,expected †_katava_,,,
6719,_Fregata ariel_,,eastfutunan-katafa-1,,,,2480186
6720,albatross,,tongan-katafa-1,,,,
6721,frigate bird,,niuean-kota-1,,,,
6722,frigate bird,,samoan-atafa-1,,,,
6723,_Fregata minor_,,tokelauan-katafa-1,,,,2480187
6724,frigate bird,,pukapukan-kotawa-1,,,,
6725,_Fregata minor_,,nukuoro-kataha-1,,,,2480187
6726,frigate bird,,takuu-katafa-1,,,,
6727,frigate bird,,sikaiana-kataha-1,,,,
6728,_Fregata ariel_,,rennellese-kataha-1,,,,2480186
6729,_Fregata_ sp.,,westuvean-katafa-1,,,,
6730,frigate bird,,tahitian-otaha-1,,,,
6731,frigate bird,,tongareva-kotaha-1,,,,
6732,frigate bird,,rarotongan-kotaa-1,,,,
6733,frigate bird,,protonorthwestsolomonic-belama-1,,,,
6734,frigate bird,,marovo-belama-1,,,,
6735,frigate bird,,nduke-belama-1,,,,
6736,"Ascension Frigate Bird, _Fregata aquila_",,roviana-belama-1,,,,
6737,"Lesser Frigate Bird, _Fregata ariel_",,simbo-belm-1,,,,2480186
6738,frigate bird,,kia-belama-1,,,,
6739,frigate bird,,bugotu-belama-1,,,,
6740,frigate bird,,gela-belama-1,,,,
6741,frigate bird,,pncal-kaidaan-1,,,,
6742,_Fregata_ spp.,,caaac-yaidan-1,,,,
6743,_Fregata ariel_,,fwai-yaidan-1,,,,2480186
6744,_Fregata_ spp.,,cemuhi-aida-1,,,,
6745,_Fregata_ spp.,,paici-aida-1,,,,
6746,frigate bird,,ajie-seida-1,,,,
6747,wader,,poc-jipiu-1,,,,
6748,small migratory waders,,banoni-civiu-1,,,,
6749,_Tringa_ spp.,,marovo-suviu-1,,,,
6750,"general name for sandpipers, _Tringa_ spp.",,nduke-soviu-1,,,,
6751,"shore bird like a curlew, similar to _soviu_ but smaller",,nduke-toviu-1,,,,
6752,snipe,,gela-didiviu-1,,,,
6753,wader (perhaps _Numenius_ sp.),,toabaita-sisifiu-1,,,,2481781
6754,sandpiper,,lau-sisifiu-1,,,,
6755,"Common Sandpiper, _Actitis hypoleucos_",,kwaio-sisifiu-1,,,,
6756,"Pacific Golden Plover, _Pluvialis fulva_",,mwotlap-nemensisivi-1,,,,2480331
6757,"Wandering Tattler, _Heteroscelus incanus_",,kiai-ziziviro-1,,,,9733156
6758,bird sp. found on coastal rocks,,paamese-sisihi-1,,,,
6759,sea bird sp.,,lewo-vio-1,,,,
6760,shore bird sp.,,nguna-siviu-1,,,,
6761,whimbrel,,southefate-sfiusfiw-1,,,,
6762,wader,,pije-difin-1,,,,
6763,"Grey-tailed Tattler, _Tringa brevipes_ and Ruddy Turnstone, _Arenaria interpres_",,paici-dipiu-1,,,,2481776
6764,sandpiper sp.,,pwoc-kiwiwi-1,,,,
6765,sandpiper sp.,,gumawana-kiwiwi-1,,,,
6766,"sandpiper: white bird with black on its back, inhabits creeks",,iduna-kiwiwi-1,,,,
6767,sandpiper sp.,,bwaidoga-kiwiwi-1,,,,
6768,sea bird,,gapapaiwa-kivivi-1,,,,
6769,plover; any kind of sand bird,,wedau-kivivi-1,,,,
6770,"Common Sandpiper, _Actitis hypoleucos_",,motu-kiwiwi-1,,,,
