ID,Cfset_ID,Form_ID,Comment,Source,Footnote_Number,Ordinal,Gloss_IDs,Subgroup
5-4-2-2-221-POc-pusa-a-1-1,5-4-2-2-221-POc-pusa-a-1,lamasong-pasik-1,,,,1,17719,
5-4-2-2-221-POc-pusa-a-1-2,5-4-2-2-221-POc-pusa-a-1,madak-pisik-1,,,,2,17720,
5-4-2-2-221-POc-pusa-a-1-3,5-4-2-2-221-POc-pusa-a-1,bauanfijian-vusa-1,,,,3,17721,
5-4-2-2-222-POc-puta-a-1-1,5-4-2-2-222-POc-puta-a-1,seimat-petpetipet-1,,,,1,17727,
5-4-2-2-222-PMM-poda-a-1-1,5-4-2-2-222-PMM-poda-a-1,raga-vora-1,,,,1,17736,
5-4-2-2-222-PMM-poda-a-1-2,5-4-2-2-222-PMM-poda-a-1,tamambo-vora-1,,,,2,17737,
5-4-3-1-233-POc-kamu-a-1-1,5-4-3-1-233-POc-kamu-a-1,bauanfijian-gamuta-1,,,,1,17965,
5-4-3-1-233-POc-kamu-a-1-2,5-4-3-1-233-POc-kamu-a-1,wayan-gam-1,,,,2,17966,
5-4-3-1-233-POc-kamu-a-1-3,5-4-3-1-233-POc-kamu-a-1,wayan-gamti-1,,,,3,17967,
5-4-3-1-233-POc-kamu-a-1-4,5-4-3-1-233-POc-kamu-a-1,rennellese-kamu-1,,,,4,17968,
5-4-3-1-233-POc-kamu-a-1-5,5-4-3-1-233-POc-kamu-a-1,tikopia-kamu-1,,,,5,17969,
5-4-3-1-233-POc-au-a-1-1,5-4-3-1-233-POc-au-a-1,tolai-oe-1,,,,1,17996,
5-4-3-1-234-POc-aris-a-1-1,5-4-3-1-234-POc-aris-a-1,roviana-uriurihi-1,,,,1,18014,
5-4-3-1-234-POc-aris-a-1-2,5-4-3-1-234-POc-aris-a-1,toabaita-ori-1,,,,2,18015,
5-4-3-1-234-POc-aris-a-1-3,5-4-3-1-234-POc-aris-a-1,saa-ero-1,,,,3,18016,
5-4-3-1-236-POc-as-a-1-1,5-4-3-1-236-POc-as-a-1,monoalu-asu-1,,,,1,18050,
5-4-3-1-236-POc-as-a-1-2,5-4-3-1-236-POc-as-a-1,hoava-ahu-1,,,,2,18051,
5-4-3-1-236-POc-as-a-1-3,5-4-3-1-236-POc-as-a-1,vangunu-asu-1,,,,3,18052,
5-4-3-1-236-POc-as-a-1-4,5-4-3-1-236-POc-as-a-1,bugotu-aata-1,,,,4,18053,
5-4-3-1-236-POc-as-a-1-5,5-4-3-1-236-POc-as-a-1,gela-ataata-1,,,,5,18054,
5-4-3-1-236-POc-as-a-1-6,5-4-3-1-236-POc-as-a-1,gela-aata-1,,,,6,18055,
5-4-3-1-236-POc-as-a-1-7,5-4-3-1-236-POc-as-a-1,longgu-ata-1,,,,7,18056,
5-4-3-1-236-POc-as-a-1-8,5-4-3-1-236-POc-as-a-1,longgu-ataata-1,,,,8,18057,
5-4-3-1-238-POc-mamaq-a-1-1,5-4-3-1-238-POc-mamaq-a-1,roro-momo-1,,,,1,18110,
5-4-3-1-239-POc-jamu-a-1-1,5-4-3-1-239-POc-jamu-a-1,roviana-hamua-1,,,,1,18164,
5-4-3-2-245-POc-gkaga-a-1-1,5-4-3-2-245-POc-gkaga-a-1,blablanga-kou-1,,,,1,18279,
5-4-3-2-245-POc-gkaga-a-1-2,5-4-3-2-245-POc-gkaga-a-1,maringe-kou-1,,,,2,18280,
5-4-3-2-245-POc-gkaga-a-1-3,5-4-3-2-245-POc-gkaga-a-1,bugotu-kou-1,,,,3,18281,
5-4-3-2-245-POc-gkaga-a-1-4,5-4-3-2-245-POc-gkaga-a-1,lau-gou-1,,,,4,18282,
5-4-3-2-245-POc-gkaga-a-1-5,5-4-3-2-245-POc-gkaga-a-1,kwaraae-kohi-1,,,,5,18283,
5-4-3-2-245-POc-gkaga-a-1-6,5-4-3-2-245-POc-gkaga-a-1,kwaio-goufi-1,,,,6,18284,
5-4-3-2-245-POc-gkaga-a-1-7,5-4-3-2-245-POc-gkaga-a-1,areare-kouh-1,,,,7,18285,
5-4-3-2-248-POc-sorop-a-1-1,5-4-3-2-248-POc-sorop-a-1,patep-hlup-1,,,,1,18361,
5-4-3-2-248-POc-sorop-a-1-2,5-4-3-2-248-POc-sorop-a-1,ririo-torope-1,,,,2,18362,
5-4-3-2-248-POc-sorop-a-1-3,5-4-3-2-248-POc-sorop-a-1,halia-toropo-1,,,,3,18363,
5-4-3-2-250-PPn-momi-a-1-1,5-4-3-2-250-PPn-momi-a-1,kela-mu-1,,,,1,18401,
5-4-3-2-250-PPn-momi-a-1-2,5-4-3-2-250-PPn-momi-a-1,wayan-omi-1,,,,2,18402,
5-4-3-3-254-PCP-viakani-a-1-1,5-4-3-3-254-PCP-viakani-a-1,wayan-matakani-1,,,,1,18545,
5-4-3-3-256-PCP-viainu-a-1-1,5-4-3-3-256-PCP-viainu-a-1,takia-youomat-1,,,,1,18585,
5-4-3-3-256-PCP-viainu-a-1-2,5-4-3-3-256-PCP-viainu-a-1,nehan-malainum-1,,,,2,18586,
5-4-3-3-256-PCP-viainu-a-1-3,5-4-3-3-256-PCP-viainu-a-1,gela-hagainu-1,,,,3,18587,
5-4-3-3-256-PCP-viainu-a-1-4,5-4-3-3-256-PCP-viainu-a-1,kwaio-maaligou-1,,,,4,18588,
5-4-3-3-256-PCP-viainu-a-1-5,5-4-3-3-256-PCP-viainu-a-1,wayan-matasom-1,,,,5,18589,
5-4-3-4-258-POc-polom-a-1-1,5-4-3-4-258-POc-polom-a-1,lou-por-1,,,,1,18628,
5-4-3-4-263-POc-tolom-b-1-1,5-4-3-4-263-POc-tolom-b-1,tabar-konokono-1,,,,1,18741,
5-4-3-4-263-POc-tolom-b-1-2,5-4-3-4-263-POc-tolom-b-1,tangga-kokoo-1,,,,2,18742,
5-4-3-4-263-POc-tolom-b-1-3,5-4-3-4-263-POc-tolom-b-1,vaghua-knkn-1,,,,3,18743,
5-4-3-4-263-POc-tolom-b-1-4,5-4-3-4-263-POc-tolom-b-1,varisi-kokoli-1,,,,4,18744,
5-4-3-4-263-POc-tolom-b-1-5,5-4-3-4-263-POc-tolom-b-1,ririo-kukun-1,,,,5,18745,
5-4-3-4-263-POc-tolom-b-1-6,5-4-3-4-263-POc-tolom-b-1,sisiqa-kokunu-1,,,,6,18746,
5-4-3-4-263-POc-tolom-b-1-7,5-4-3-4-263-POc-tolom-b-1,babatana-kunu-1,,,,7,18747,
5-4-3-4-263-POc-tolom-b-1-8,5-4-3-4-263-POc-tolom-b-1,babatana-kukunu-1,,,,8,18748,
5-4-3-4-263-POc-tolom-b-1-9,5-4-3-4-263-POc-tolom-b-1,birao-konokono-1,,,,9,18749,
5-4-3-4-263-POc-tolom-b-1-10,5-4-3-4-263-POc-tolom-b-1,fagani-konokono-1,,,,10,18750,
5-4-3-5-272-POc-mumur-a-1-1,5-4-3-5-272-POc-mumur-a-1,bauanfijian-bubu-1,,,,1,18983,
5-4-3-6-273-POc-misik-a-1-1,5-4-3-6-273-POc-misik-a-1,bauanfijian-misi-1,,,,1,19020,
5-4-4-3-283-POc-kasupati-a-1-1,5-4-4-3-283-POc-kasupati-a-1,misima-kuluvi-1,,,,1,19294,
5-4-4-3-283-POc-kasupati-a-1-2,5-4-4-3-283-POc-kasupati-a-1,roinji-anup-1,,,,2,19295,
5-4-4-3-283-POc-kasupati-a-1-3,5-4-4-3-283-POc-kasupati-a-1,bulu-kalupe-1,,,,3,19296,
5-4-4-3-283-POc-kasupati-a-1-4,5-4-4-3-283-POc-kasupati-a-1,bola-kalupe-1,,,,4,19297,
5-4-4-3-283-POc-kasupati-a-1-5,5-4-4-3-283-POc-kasupati-a-1,nakanai-katupe-1,,,,5,19298,
5-4-4-3-283-POc-kasupati-a-1-6,5-4-4-3-283-POc-kasupati-a-1,wayan-katasivi-1,,,35,6,19299 19300,
5-4-4-3-283-POc-kasupati-a-1-7,5-4-4-3-283-POc-kasupati-a-1,wayan-katasiviti-1,,,,7,19301,
5-4-4-3-283-POc-kasupati-a-1-8,5-4-4-3-283-POc-kasupati-a-1,wayan-katasivitakini-1,,,,8,19302,
5-4-4-7-288-POc-mimis-a-1-1,5-4-4-7-288-POc-mimis-a-1,samoan-mimi-2,,,,1,19500,
5-4-4-7-288-POc-mimis-a-1-2,5-4-4-7-288-POc-mimis-a-1,tikopia-mimi-1,,,,2,19501,
5-4-4-7-290-PNGOc-bajurriu-a-1-1,5-4-4-7-290-PNGOc-bajurriu-a-1,gumawana-bisoso-1,,,,1,19536,
5-4-4-7-290-PNGOc-bajurriu-a-1-2,5-4-4-7-290-PNGOc-bajurriu-a-1,gumawana-bisosoe-1,,,,2,19537,
5-4-4-7-290-PNGOc-bajurriu-a-1-3,5-4-4-7-290-PNGOc-bajurriu-a-1,gumawana-basi-1,,,,3,19538,
5-4-4-7-290-PNGOc-bajurriu-a-1-4,5-4-4-7-290-PNGOc-bajurriu-a-1,dobu-basi-1,,,,4,19539,
5-4-4-7-290-PNGOc-bajurriu-a-1-5,5-4-4-7-290-PNGOc-bajurriu-a-1,misima-basoso-1,,,,5,19540,
5-4-4-7-290-PNGOc-bajurriu-a-1-6,5-4-4-7-290-PNGOc-bajurriu-a-1,misima-baesi-1,,,,6,19541,
5-4-4-7-290-PNGOc-bajurriu-a-1-7,5-4-4-7-290-PNGOc-bajurriu-a-1,kilivila-besi-1,,,,7,19542,
5-4-4-7-290-PNGOc-bajurriu-a-1-8,5-4-4-7-290-PNGOc-bajurriu-a-1,muyuw-beis-1,,,,8,19543,
5-4-4-8-291-POc-pekas-a-1-1,5-4-4-8-291-POc-pekas-a-1,takia-bei-1,,,,1,19594,
5-4-4-8-291-POc-pekas-a-1-2,5-4-4-8-291-POc-pekas-a-1,karaeast-pes-1,,,,2,19595,
5-4-4-8-291-POc-pekas-a-1-3,5-4-4-8-291-POc-pekas-a-1,nehan-behebeh-1,,,,3,19596,
5-4-4-8-291-POc-pekas-a-1-4,5-4-4-8-291-POc-pekas-a-1,halia-pi-1,,,,4,19597,
5-4-4-8-291-POc-pekas-a-1-5,5-4-4-8-291-POc-pekas-a-1,tinputz-bebeak-1,,,,5,19598,
5-4-5-2-296-POc-ara-a-1-1,5-4-5-2-296-POc-ara-a-1,sio-aa-1,,,,1,19680,
5-4-5-2-296-POc-ara-a-1-2,5-4-5-2-296-POc-ara-a-1,nakanai-lalahate-1,,,,2,19681,
5-4-5-2-296-POc-ara-a-1-3,5-4-5-2-296-POc-ara-a-1,ramoaaina-orooro-1,,,,3,19682,
5-4-5-2-296-POc-ara-a-1-4,5-4-5-2-296-POc-ara-a-1,roviana-aaha-1,,,,4,19683,
5-4-5-3-296-POc-orok-a-1-1,5-4-5-3-296-POc-orok-a-1,tongan-olo-1,,,,1,19714,
5-4-5-6-300-POc-mawap-a-1-1,5-4-5-6-300-POc-mawap-a-1,tolai-mauviap-1,,,,1,19837,
5-4-5-8-304-POc-paus-a-1-1,5-4-5-8-304-POc-paus-a-1,samoan-foi-1,,,,1,19954,
5-4-5-9-305-POc-kasipe-a-1-1,5-4-5-9-305-POc-kasipe-a-1,nehan-siir-1,,,,1,19979,
5-4-5-9-305-POc-kasipe-a-1-2,5-4-5-9-305-POc-kasipe-a-1,petats-hahacilue-1,,,,2,19980,
5-4-5-9-305-POc-kasipe-a-1-3,5-4-5-9-305-POc-kasipe-a-1,halia-haciele-1,,,,3,19981,
5-4-5-9-305-POc-kasipe-a-1-4,5-4-5-9-305-POc-kasipe-a-1,selau-acir-1,,,,4,19982,
5-4-5-9-306-POc-kasiek-a-1-1,5-4-5-9-306-POc-kasiek-a-1,akolet-kicim-1,,,,1,19999,
5-4-5-9-306-POc-kasiek-a-1-2,5-4-5-9-306-POc-kasiek-a-1,mangseng-iaksiem-1,,,,2,20000,
5-4-5-9-306-POc-kasiek-a-1-3,5-4-5-9-306-POc-kasiek-a-1,patep-kseb-1,,,,3,20001,
5-4-5-9-307-POc-tise-a-1-1,5-4-5-9-307-POc-tise-a-1,nakanai-hatihoatihe-1,,,,1,20030,
5-4-5-9-307-PROc-matiua-a-1-1,5-4-5-9-307-PROc-matiua-a-1,tongan-mafatua-1,,,,1,20044,
5-4-5-9-307-PROc-matiua-a-1-2,5-4-5-9-307-PROc-matiua-a-1,samoan-mafatua-1,,,,2,20045,
5-4-6-2-311-PCP-viamoze-a-1-1,5-4-6-2-311-PCP-viamoze-a-1,wayan-matamoe-1,,,,1,20133,
5-4-6-2-312-POc-malumalumu-a-1-1,5-4-6-2-312-POc-malumalumu-a-1,arosi-maro-2,,,,1,20143,
5-4-6-2-312-POc-malumalumu-a-1-2,5-4-6-2-312-POc-malumalumu-a-1,mota-male-2,,,41,2,20144,
5-4-6-2-312-POc-malumalumu-a-1-3,5-4-6-2-312-POc-malumalumu-a-1,namakir-molomal-1,,,,3,20145,
5-4-6-2-313-PPn-fitaqa-a-1-1,5-4-6-2-313-PPn-fitaqa-a-1,poc-pita-1,,,,1,20158,
5-4-6-2-313-PPn-fitaqa-a-1-2,5-4-6-2-313-PPn-fitaqa-a-1,iduna-vita-1,,,,2,20159,
5-4-6-2-313-PPn-fitaqa-a-1-3,5-4-6-2-313-PPn-fitaqa-a-1,dawawa-vita-1,,,,3,20160,
5-4-6-2-313-PPn-fitaqa-a-1-4,5-4-6-2-313-PPn-fitaqa-a-1,tawala-witai-1,,,,4,20161,
5-4-6-2-313-PPn-fitaqa-a-1-5,5-4-6-2-313-PPn-fitaqa-a-1,ulawa-hia-1,,,,5,20162,
5-4-6-2-313-PPn-fitaqa-a-1-6,5-4-6-2-313-PPn-fitaqa-a-1,maori-hia-1,,,,6,20163,
5-4-6-3-313-POc-mipi-a-1-1,5-4-6-3-313-POc-mipi-a-1,gitua-vivi-1,,,,1,20199,
5-4-6-3-313-POc-mipi-a-1-2,5-4-6-3-313-POc-mipi-a-1,nalik-mirif-1,,,,2,20200,
5-4-6-4-316-PCP-qadra-a-1-1,5-4-6-4-316-PCP-qadra-a-1,niuean-ala-1,,,,1,20286,
5-4-6-5-317-POc-kimo-a-1-1,5-4-6-5-317-POc-kimo-a-1,rotuman-kemo-1,,,,1,20314,
5-4-7-2-319-POc-ii-a-1-1,5-4-7-2-319-POc-ii-a-1,ponapean-i-1,,,,1,20376,
5-4-7-2-319-POc-ii-a-1-2,5-4-7-2-319-POc-ii-a-1,carolinian-i-1,,,,2,20377,
5-4-7-2-319-POc-ii-a-1-3,5-4-7-2-319-POc-ii-a-1,woleaian-i-1,,,,3,20378,
5-4-7-2-320-POc-iisa-a-1-1,5-4-7-2-320-POc-iisa-a-1,motu-ise-1,,,,1,20413,
5-4-7-2-320-POc-iisa-a-1-2,5-4-7-2-320-POc-iisa-a-1,mekeo-nie-1,,,,2,20414,
5-4-7-6-324-POc-riri-a-1-1,5-4-7-6-324-POc-riri-a-1,mangap-moriri-1,,,,1,20552,
5-4-7-6-325-POc-dridri-a-1-1,5-4-7-6-325-POc-dridri-a-1,wayan-driwadriwa-1,,,,1,20557,
5-4-7-6-327-PROc-drudru-a-1-1,5-4-7-6-327-PROc-drudru-a-1,rotuman-ru-1,,,,1,20638,
5-5-3-1-336-POc-masakit-a-1-1,5-5-3-1-336-POc-masakit-a-1,fagani-hasii-1,,,,1,20824,
5-5-3-1-336-POc-masakit-a-1-2,5-5-3-1-336-POc-masakit-a-1,bauanfijian-mosi-1,,,,2,20825,
5-5-3-1-336-POc-masakit-a-1-3,5-5-3-1-336-POc-masakit-a-1,bauanfijian-mosita-1,,,,3,20826,
5-5-3-2-340-POc-paraoq-a-1-1,5-5-3-2-340-POc-paraoq-a-1,dobu-para-1,,,,1,20912,
5-5-3-2-341-PNCV-vosa-a-1-1,5-5-3-2-341-PNCV-vosa-a-1,manam-poake-1,,,,1,20931,
5-5-3-2-341-PNCV-vosa-a-1-2,5-5-3-2-341-PNCV-vosa-a-1,buang-ps-1,,,,2,20932,
5-5-3-2-341-PNCV-vosa-a-1-3,5-5-3-2-341-PNCV-vosa-a-1,iduna-bake-1,,,,3,20933,
5-5-3-2-344-POc-makato-a-1-1,5-5-3-2-344-POc-makato-a-1,drehet-mato-1,,,,1,21048,
5-5-3-2-344-POc-makato-a-1-2,5-5-3-2-344-POc-makato-a-1,gedaged-magagau-1,,,,2,21049,
5-5-3-2-344-POc-makato-a-1-3,5-5-3-2-344-POc-makato-a-1,nakanai-makasili-1,,,,3,21050,
5-5-3-2-345-PPn-maesho-a-1-1,5-5-3-2-345-PPn-maesho-a-1,lou-as-1,,,,1,21059,
5-5-3-3-346-POc-kurikuri-a-1-1,5-5-3-3-346-POc-kurikuri-a-1,motu-kuhikuhi-1,,,,1,21079,
5-5-3-3-348-POc-pano-a-1-1,5-5-3-3-348-POc-pano-a-1,gumawana-vana-1,,,,1,21139,
5-5-3-3-348-POc-pano-a-1-2,5-5-3-3-348-POc-pano-a-1,kilivila-vana-1,,,,2,21140,
5-5-3-3-348-POc-pano-a-1-3,5-5-3-3-348-POc-pano-a-1,gapapaiwa-vanaa-1,,,,3,21141,
5-5-3-3-348-POc-pano-a-1-4,5-5-3-3-348-POc-pano-a-1,iduna-vanala-1,,,,4,21142,
5-5-3-3-349-PROc-tani-a-1-1,5-5-3-3-349-PROc-tani-a-1,tawala-dani-1,,,,1,21153,
5-5-3-3-349-PROc-tani-a-1-2,5-5-3-3-349-PROc-tani-a-1,longgu-tani-1,,,,2,21154,
5-5-3-4-350-POc-luka-a-1-1,5-5-3-4-350-POc-luka-a-1,molima-liliu-1,,,,1,21161,
5-5-3-4-350-POc-luka-a-1-2,5-5-3-4-350-POc-luka-a-1,molima-lolaalaa-1,,,,2,21162,
5-5-3-4-350-POc-luka-a-1-3,5-5-3-4-350-POc-luka-a-1,nakanai-malulu-1,,,,3,21163,
5-5-3-4-350-PCP-jona-a-1-1,5-5-3-4-350-PCP-jona-a-1,toabaita-tona-1,,,,1,21173,
5-5-3-6-351-POc-uul-a-1-1,5-5-3-6-351-POc-uul-a-1,nakanai-golu-1,,,,1,21184,
5-5-3-7-352-POc-ara-a-1-1,5-5-3-7-352-POc-ara-a-1,sio-aa-1,,,,1,19680,
5-5-3-7-352-POc-ara-a-1-2,5-5-3-7-352-POc-ara-a-1,nakanai-lalahate-1,,,,2,21186,
5-5-3-7-352-POc-ara-a-1-3,5-5-3-7-352-POc-ara-a-1,ramoaaina-orooro-1,,,,3,21187,
5-5-3-7-352-POc-ara-a-1-4,5-5-3-7-352-POc-ara-a-1,roviana-aaha-1,,,,4,19683,
5-5-3-9-353-POc-sana-a-1-1,5-5-3-9-353-POc-sana-a-1,rotuman-sana-1,,,,1,21215,
5-5-3-11-355-POc-tubuq-a-1-1,5-5-3-11-355-POc-tubuq-a-1,samoan-tupa-1,,,,1,21261,
5-5-3-11-356-PEOc-tubua-a-1-1,5-5-3-11-356-PEOc-tubua-a-1,rotuman-pua-1,,,,1,21265,
5-5-3-11-356-PEOc-tubua-a-1-2,5-5-3-11-356-PEOc-tubua-a-1,ppn-pua-2,,,,2,21266,
5-5-3-11-356-PEOc-tubua-a-1-3,5-5-3-11-356-PEOc-tubua-a-1,tongan-pua-1,,,,3,21267,
5-5-3-11-356-PEOc-tubua-a-1-4,5-5-3-11-356-PEOc-tubua-a-1,samoan-pua-1,,,,4,21268,
5-5-3-11-356-PEOc-tubua-a-1-5,5-5-3-11-356-PEOc-tubua-a-1,tahitian-pua-1,,,,5,21269,
5-5-3-11-356-PEOc-tubua-a-1-6,5-5-3-11-356-PEOc-tubua-a-1,maori-pua-1,,,,6,21270,
5-5-3-11-356-PEOc-tubua-a-1-7,5-5-3-11-356-PEOc-tubua-a-1,tuamotuan-pua-1,,,,7,21271,
5-5-3-13-357-POc-pular-a-1-1,5-5-3-13-357-POc-pular-a-1,seimat-pulaxa-1,,,,1,21297,
5-5-3-14-358-POc-bool-a-1-1,5-5-3-14-358-POc-bool-a-1,patpatar-ulo-1,,,,1,21313,
5-5-3-16-360-PPn-ninimo-a-1-1,5-5-3-16-360-PPn-ninimo-a-1,samoan-niniva-1,,,,1,21346,
5-5-4-1-361-POc-mapo-a-1-1,5-5-4-1-361-POc-mapo-a-1,nakanai-mahavu-1,,,,1,21396,
5-5-4-2-362-POc-puras-a-1-1,5-5-4-2-362-POc-puras-a-1,tawala-ulaulasi-1,,,,1,21406,
5-5-4-2-363-POc-puruk-a-1-1,5-5-4-2-363-POc-puruk-a-1,lou-pirek-1,,,,1,21417,
5-5-4-2-363-POc-puruk-a-1-2,5-5-4-2-363-POc-puruk-a-1,lou-purik-1,,,,2,21418,
5-5-4-2-363-PROc-amosi-a-1-1,5-5-4-2-363-PROc-amosi-a-1,paamese-kamusi-1,,,,1,21439,
5-6-2-1-370-POc-nopoq-a-1-1,5-6-2-1-370-POc-nopoq-a-1,malai-unep-1,,,,1,21535,
5-6-2-1-370-POc-nopoq-a-1-2,5-6-2-1-370-POc-nopoq-a-1,lukep-nepa-1,,,,2,21536,
5-6-2-1-370-POc-nopoq-a-1-3,5-6-2-1-370-POc-nopoq-a-1,kia-nohe-1,,,,3,21537,
5-6-2-1-370-POc-nopoq-a-1-4,5-6-2-1-370-POc-nopoq-a-1,bugotu-nohe-1,,,,4,21538,
5-6-2-2-374-POc-tuqur-a-1-1,5-6-2-2-374-POc-tuqur-a-1,vaghua-deere-1,,,,1,21724,
5-6-2-2-374-POc-tuqur-a-1-2,5-6-2-2-374-POc-tuqur-a-1,varisi-deere-1,,,,2,21725,
5-6-2-2-374-POc-tuqur-a-1-3,5-6-2-2-374-POc-tuqur-a-1,ririo-der-1,,,,3,21726,
5-6-2-2-374-POc-tuqur-a-1-4,5-6-2-2-374-POc-tuqur-a-1,babatana-dere-1,,,,4,21727,
5-6-2-2-374-POc-tuqur-a-1-5,5-6-2-2-374-POc-tuqur-a-1,sisiqa-dere-1,,,,5,21728,
5-6-2-2-377-POc-madriri-a-1-1,5-6-2-2-377-POc-madriri-a-1,meramera-magili-1,,,,1,21754,
5-6-2-2-377-PNGOc-midi-a-1-1,5-6-2-2-377-PNGOc-midi-a-1,numbami-di-1,,,,1,21762,
5-6-2-2-377-PNGOc-midi-a-1-2,5-6-2-2-377-PNGOc-midi-a-1,misim-vadi-1,,,,2,21763,
5-6-2-3-378-POc-qenop-a-1-1,5-6-2-3-378-POc-qenop-a-1,roinji-kinu-1,,,,1,21814,
5-6-2-3-378-POc-qenop-a-1-2,5-6-2-3-378-POc-qenop-a-1,tami-gin-1,,,,2,21815,
5-6-2-3-378-POc-qenop-a-1-3,5-6-2-3-378-POc-qenop-a-1,ramoaaina-inep-1,,,,3,21816,
5-6-2-3-378-POc-qenop-a-1-4,5-6-2-3-378-POc-qenop-a-1,kandas-inep-1,,,,4,21817,
5-6-2-3-378-POc-qenop-a-1-5,5-6-2-3-378-POc-qenop-a-1,tolai-inep-1,,,,5,21818,
5-6-2-4-382-POc-tuku-a-1-1,5-6-2-4-382-POc-tuku-a-1,bariai-tututu-1,,,,1,21886,
5-6-2-4-383-POc-sorop-a-1-1,5-6-2-4-383-POc-sorop-a-1,lukep-saurai-1,,,,1,21895,
5-6-2-4-384-POc-paralat-a-1-1,5-6-2-4-384-POc-paralat-a-1,areare-hatara-1,,,,1,21931,
5-6-2-4-384-POc-paralat-a-1-2,5-6-2-4-384-POc-paralat-a-1,saa-hatara-1,,,,2,21932,
5-6-2-4-384-POc-paralat-a-1-3,5-6-2-4-384-POc-paralat-a-1,arosi-hatara-1,,,,3,21933,
5-6-3-1-387-POc-la-a-1-1,5-6-3-1-387-POc-la-a-1,mangap-lae-1,,,,1,22014,
5-6-3-1-387-POc-la-a-1-2,5-6-3-1-387-POc-la-a-1,gapapaiwa-nae-1,,,,2,22015,
5-6-3-1-387-POc-la-a-1-3,5-6-3-1-387-POc-la-a-1,tawala-nae-1,,,,3,22016,
5-6-3-1-387-POc-la-a-1-4,5-6-3-1-387-POc-la-a-1,longgu-lae-1,,,,4,22017,
5-6-3-1-387-POc-la-a-1-5,5-6-3-1-387-POc-la-a-1,lonwolwol-lae-1,,,,5,22018,
5-6-3-1-393-POc-rakat-a-1-1,5-6-3-1-393-POc-rakat-a-1,lihir-lakan-1,,,,1,22163,
5-6-3-2-400-POc-ropok-a-1-1,5-6-3-2-400-POc-ropok-a-1,wayan-ro-1,,,,1,22386,
5-6-3-2-400-POc-ropok-a-1-2,5-6-3-2-400-POc-ropok-a-1,wayan-rovi-1,,,,2,22387,
5-6-3-2-400-POc-ropok-a-1-3,5-6-3-2-400-POc-ropok-a-1,boumaa-ro-1,,,,3,22388,
5-6-3-2-400-POc-ropok-a-1-4,5-6-3-2-400-POc-ropok-a-1,boumaa-rova-1,,,,4,22389,
5-6-3-2-402-POc-ppukka-a-1-1,5-6-3-2-402-POc-ppukka-a-1,numbami-peka-1,,,,1,22421,
5-6-3-2-402-POc-ppukka-a-1-2,5-6-3-2-402-POc-ppukka-a-1,iduna-beu-1,,,,2,22422,
5-6-3-2-402-POc-ppukka-a-1-3,5-6-3-2-402-POc-ppukka-a-1,gapapaiwa-peku-1,,,,3,22423,
5-6-3-2-402-POc-ppukka-a-1-4,5-6-3-2-402-POc-ppukka-a-1,tawala-peu-1,,,,4,22424,
5-6-3-2-402-POc-ppukka-a-1-5,5-6-3-2-402-POc-ppukka-a-1,dawawa-beku-1,,,,5,22425,
5-6-3-2-402-POc-ppukka-a-1-6,5-6-3-2-402-POc-ppukka-a-1,halia-puku-1,,,,6,22426,
5-6-3-3-403-POc-palaur-a-1-1,5-6-3-3-403-POc-palaur-a-1,misima-alalau-1,,,,1,22437,
5-6-4-1-409-POc-uliq-a-1-1,5-6-4-1-409-POc-uliq-a-1,mengen-ule-1,,,,1,22599,
5-6-4-2-412-POc-liu-a-1-1,5-6-4-2-412-POc-liu-a-1,sursurunga-ririu-1,,,,1,22722,
5-6-4-2-412-POc-liu-a-1-2,5-6-4-2-412-POc-liu-a-1,roviana-taliri-1,,,,2,22723,
5-6-4-2-412-POc-liu-a-1-3,5-6-4-2-412-POc-liu-a-1,bugotu-riu-1,,,,3,22724,
5-6-4-2-412-POc-liu-a-1-4,5-6-4-2-412-POc-liu-a-1,bugotu-riuriu-1,,,,4,22725,
5-6-4-2-412-POc-liu-a-1-5,5-6-4-2-412-POc-liu-a-1,gela-riu-1,,,,5,22726,
5-6-4-2-412-POc-liu-a-1-6,5-6-4-2-412-POc-liu-a-1,lengo-ririu-1,,,,6,22727,
5-6-4-2-412-POc-liu-a-1-7,5-6-4-2-412-POc-liu-a-1,longgu-ririu-1,,,,7,22728,
5-6-4-2-414-POc-likot-a-1-1,5-6-4-2-414-POc-likot-a-1,vangunu-likoso-1,,,,1,22743,
5-6-4-4-419-POc-paka-a-1-1,5-6-4-4-419-POc-paka-a-1,chuukese-pri-1,,,,1,22881,
5-6-4-4-419-POc-paka-a-1-2,5-6-4-4-419-POc-paka-a-1,puluwatese-pri-1,,,,2,22882,
5-6-6-1-428-POc-kau-a-1-1,5-6-6-1-428-POc-kau-a-1,mussau-ga-1,,,,1,23050,
5-6-6-1-428-POc-kau-a-1-2,5-6-6-1-428-POc-kau-a-1,kove-kea-1,,,,2,23051,
5-6-6-1-428-POc-kau-a-1-3,5-6-6-1-428-POc-kau-a-1,sio-kai-1,,,,3,23052,
5-6-6-1-428-POc-kau-a-1-4,5-6-6-1-428-POc-kau-a-1,kaulong-kai-1,,,,4,23053,
5-6-6-1-428-POc-kau-a-1-5,5-6-6-1-428-POc-kau-a-1,dawawa-kaya-1,,,,5,23054,
5-6-6-1-428-POc-kau-a-1-6,5-6-6-1-428-POc-kau-a-1,madak-kaka-1,,,,6,23055,
5-6-6-1-428-POc-kau-a-1-7,5-6-6-1-428-POc-kau-a-1,owa-ai-1,,,,7,23056,
